cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to,coords,zona_id
607592,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.802544,-58.36294,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,73.0,"(-34.802544, -58.36294)",S000755
607592,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.802544,-58.36294,Almirante Brown,Buenos Aires,Nivel Medio,Estatal,17.0,"(-34.802544, -58.36294)",S000755
607375,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.848975,-58.400099,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,33.0,"(-34.848975, -58.400099)",S000220
607375,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.848975,-58.400099,Almirante Brown,Buenos Aires,Nivel Medio,Estatal,31.0,"(-34.848975, -58.400099)",S000220
606575,0,"ESCUELA POLIMODAL Nº11 ""ALMIRANTE GUILLERMO BROWN""",-34.798167,-58.389057,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,161.0,"(-34.798167, -58.389056999999994)",S000021
607497,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""DR. JOSE LUIS ROMERO""",-34.795829,-58.388386,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,89.0,"(-34.795829, -58.388386)",S000021
608605,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 ""CAP. FGTA. CARLOS M. MOYANO""",-34.798429,-58.389208,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,120.0,"(-34.798429, -58.389207999999996)",S000021
608605,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 ""CAP. FGTA. CARLOS M. MOYANO""",-34.798429,-58.389208,Almirante Brown,Buenos Aires,Nivel Medio,Estatal,10.0,"(-34.798429, -58.389207999999996)",S000021
614806,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.824687,-58.34395,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.824687, -58.34395)",S000756
614806,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº14,-34.824687,-58.34395,Almirante Brown,Buenos Aires,Nivel Medio,Estatal,37.0,"(-34.824687, -58.34395)",S000756
615446,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,-34.761892,-58.337159,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,68.0,"(-34.761891999999996, -58.337159)",S000757
618596,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16,-34.868869,-58.390367,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,78.0,"(-34.868869000000004, -58.390367000000005)",S000221
618977,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº17,-34.827931,-58.399191,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.827931, -58.399191)",S000222
622428,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.795487,-58.379656,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.795487, -58.379656000000004)",S000758
617879,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,-34.814507,-58.353357,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,52.0,"(-34.814507, -58.353356999999995)",S000223
617871,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-34.832172,-58.436729,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,59.0,"(-34.832172, -58.43672900000001)",S000759
618090,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-34.780613,-58.359022,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,30.0,"(-34.780613, -58.359021999999996)",S000760
618600,0,ESCUELA DE EDUCACION SECUNDARIA Nº23,-34.8718,-58.369268,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,45.0,"(-34.8718, -58.369268000000005)",S000761
618594,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.823635,-58.41365,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,36.0,"(-34.823634999999996, -58.41365)",S000762
617862,0,ESCUELA DE EDUCACION SECUNDARIA Nº25,-34.878484,-58.347131,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,85.0,"(-34.878484, -58.347131000000005)",S000763
617866,0,ESCUELA DE EDUCACION SECUNDARIA Nº26,-34.878849,-58.37864,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,72.0,"(-34.878849, -58.378640000000004)",S000764
618601,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-34.825982,-58.372879,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.825982, -58.372879000000005)",S000765
617860,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.801672,-58.371634,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.801671999999996, -58.371634)",S000766
617867,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,-34.809213,-58.351937,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,24.0,"(-34.809213, -58.351937)",S000767
617881,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº30 ""CARLOS GARDEL""",-34.822636,-58.350275,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,38.0,"(-34.822635999999996, -58.350275)",S000768
617855,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,-34.786143,-58.374394,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.786143, -58.374393999999995)",S000769
618592,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32,-34.808342,-58.394122,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.808341999999996, -58.394121999999996)",S000770
617877,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº33,-34.819834,-58.431896,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,38.0,"(-34.819834, -58.431895999999995)",S000771
617887,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,-34.776129,-58.333057,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.776129, -58.333057)",S000772
623090,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº35,-34.856781,-58.3542,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,20.0,"(-34.856781, -58.3542)",S000773
618067,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº36,-34.862809,-58.372919,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.862809000000006, -58.372918999999996)",S000774
618597,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº37,-34.786735,-58.318595,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.786735, -58.318594999999995)",S000775
618071,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº38,-34.834441,-58.373874,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,30.0,"(-34.834441, -58.373874)",S000776
617853,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº39,-34.815027,-58.391748,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,28.0,"(-34.815027, -58.391748)",S000777
618091,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,-34.762088,-58.346714,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,27.0,"(-34.762088, -58.346714)",S000778
618602,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº41,-34.812981,-58.369071,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,43.0,"(-34.812981, -58.369071)",S000779
618094,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº42,-34.838686,-58.407034,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0,"(-34.838685999999996, -58.407033999999996)",S000780
618089,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,-34.814755,-58.353313,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.814755, -58.353313)",S000223
618598,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº44,-34.849245,-58.392802,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.849245, -58.392802)",S000781
617891,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,-34.843504,-58.388011,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.843503999999996, -58.388011)",S000782
618068,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº46,-34.828669,-58.360546,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0,"(-34.828669, -58.360546)",S000783
617889,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº47,-34.816504,-58.344572,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.816503999999995, -58.344572)",S000784
617884,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,-34.819502,-58.345616,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.819502, -58.34561600000001)",S000785
617864,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº49,-34.889878,-58.38075,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,49.0,"(-34.889878, -58.38075)",S000101
617325,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº50,-34.766303,-58.354196,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,41.0,"(-34.766303, -58.354195999999995)",S000786
617873,0,ESCUELA DE EDUCACION SECUNDARIA Nº51,-34.822051,-58.40745,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.822051, -58.40745)",S000787
617880,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº52,-34.849737,-58.366563,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,51.0,"(-34.849737, -58.366563)",S000788
617874,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº53,-34.780175,-58.322388,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0,"(-34.780175, -58.322388000000004)",S000224
617885,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº54,-34.81088,-58.334337,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,51.0,"(-34.81088, -58.334337)",S000789
617859,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº55,-34.878748,-58.393363,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.878748, -58.393363)",S000790
620440,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,-34.811803,-58.375906,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,14.0,"(-34.811803000000005, -58.37590600000001)",S000791
617856,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº57,-34.843007,-58.363784,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,44.0,"(-34.843007, -58.363783999999995)",S000792
617872,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº58,-34.778778,-58.323703,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,63.0,"(-34.778778, -58.323703)",S000224
617868,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº59,-34.905545,-58.396141,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.905545000000004, -58.396141)",S000793
617218,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60,-34.787885,-58.332283,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,47.0,"(-34.787884999999996, -58.332283)",S000794
617863,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº61,-34.781995,-58.346982,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0,"(-34.781995, -58.346982)",S000795
617869,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°62,-34.78207,-58.338605,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,21.0,"(-34.782070000000004, -58.338605)",S000796
617875,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 63,-34.779721,-58.331384,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,37.0,"(-34.779721, -58.331384)",S000797
617876,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°64,-34.869147,-58.407342,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,35.0,"(-34.869147, -58.40734200000001)",S000798
617883,0,ESCUELA DE EDUCACIÓN SECUNDARIA N° 65,-34.796463,-58.324749,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,35.0,"(-34.796463, -58.324749)",S000799
617888,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°66,-34.814344,-58.333856,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,28.0,"(-34.814344, -58.333856000000004)",S000800
617870,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°67,-34.7796,-58.351727,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.7796, -58.351727000000004)",S000801
618095,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°68,-34.889732,-58.395958,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,23.0,"(-34.889732, -58.39595799999999)",S000802
617854,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°69,-34.800157,-58.396029,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.800157, -58.396029000000006)",S000803
618591,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°70,-34.860928,-58.383677,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.860928, -58.383677)",S000804
617886,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°71,-34.787461,-58.343326,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,18.0,"(-34.787461, -58.343326)",S000805
617890,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°72,-34.771448,-58.335709,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.771448, -58.335708999999994)",S000806
617878,0,ESCUELA DE EDUCACIÓN SECUNDARIA N°73,-34.890275,-58.362153,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.890275, -58.362153)",S000807
607497,1,EXTENSIÓN Nº1 DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.793201,-58.393576,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,27.0,"(-34.793201, -58.393576)",S000225
622428,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,-34.796715,-58.387542,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,34.0,"(-34.796715, -58.387542)",S000021
607603,1,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.788005,-58.379724,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.788005, -58.379723999999996)",S000218
608069,3,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.894113,-58.388358,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,54.0,"(-34.894113, -58.388358)",S000219
610185,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.791738,-58.323089,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,50.0,"(-34.791738, -58.323089)",S000808
607375,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.850714,-58.40098,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,40.0,"(-34.850714, -58.400980000000004)",S000220
618594,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.829875,-58.419453,Almirante Brown,Buenos Aires,Nivel Secundario,Estatal,15.0,"(-34.829875, -58.419453000000004)",S000809
601643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.671551,-58.3533,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,68.0,"(-34.671551, -58.3533)",S000053
601643,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1,-34.671551,-58.3533,Avellaneda,Buenos Aires,Nivel Medio,Estatal,13.0,"(-34.671551, -58.3533)",S000053
608589,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUAN MARIA GUTIERREZ""",-34.697828,-58.312909,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,164.0,"(-34.697828, -58.312909)",S000226
608589,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUAN MARIA GUTIERREZ""",-34.697828,-58.312909,Avellaneda,Buenos Aires,Nivel Medio,Estatal,10.0,"(-34.697828, -58.312909)",S000226
608209,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""JOSE MANUEL ESTRADA""",-34.686861,-58.34117,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,152.0,"(-34.686861, -58.34117)",S000227
608209,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº3 ""JOSE MANUEL ESTRADA""",-34.686861,-58.34117,Avellaneda,Buenos Aires,Nivel Medio,Estatal,17.0,"(-34.686861, -58.34117)",S000227
610020,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.685449,-58.369186,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,111.0,"(-34.685449, -58.369186)",S000810
610020,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-34.685449,-58.369186,Avellaneda,Buenos Aires,Nivel Medio,Estatal,19.0,"(-34.685449, -58.369186)",S000810
607906,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""REG. 3 DE INF. G. M. BELGRANO""",-34.673192,-58.387061,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,79.0,"(-34.673192, -58.387060999999996)",S000811
607906,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 ""REG. 3 DE INF. G. M. BELGRANO""",-34.673192,-58.387061,Avellaneda,Buenos Aires,Nivel Medio,Estatal,16.0,"(-34.673192, -58.387060999999996)",S000811
610448,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""GRANADEROS DE SAN MARTIN""",-34.663285,-58.379353,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,31.0,"(-34.663284999999995, -58.379353)",S000812
610448,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 ""GRANADEROS DE SAN MARTIN""",-34.663285,-58.379353,Avellaneda,Buenos Aires,Nivel Medio,Estatal,9.0,"(-34.663284999999995, -58.379353)",S000812
607467,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ""GENERAL MANUEL BELGRANO""",-34.691271,-58.374461,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.691271, -58.374461)",S000813
607465,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-34.718306,-58.339971,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,84.0,"(-34.718306, -58.339971)",S000814
608585,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695525,-58.327413,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,155.0,"(-34.695525, -58.327413)",S000815
608585,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695525,-58.327413,Avellaneda,Buenos Aires,Nivel Medio,Estatal,20.0,"(-34.695525, -58.327413)",S000815
613407,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,-34.691144,-58.303152,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,115.0,"(-34.691144, -58.303152000000004)",S000816
608210,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº11 ""SIMON BOLIVAR""",-34.68057,-58.345728,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,119.0,"(-34.68057, -58.345728)",S000228
608211,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""REPUBLICA DE COLOMBIA""",-34.6744,-58.361666,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,61.0,"(-34.6744, -58.36166600000001)",S000817
608211,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 ""REPUBLICA DE COLOMBIA""",-34.6744,-58.361666,Avellaneda,Buenos Aires,Nivel Medio,Estatal,14.0,"(-34.6744, -58.36166600000001)",S000817
607771,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº13 ""DR. DALMACIO V. SARSFIELD""",-34.662918,-58.369082,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,99.0,"(-34.662918, -58.36908199999999)",S000001
610971,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº18 ""PROSPERO ALEMANDRI""",-34.660862,-58.369308,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,254.0,"(-34.660862, -58.369308)",S000001
621736,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº20,-34.674761,-58.338898,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,15.0,"(-34.674761, -58.338898)",S000818
617213,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,-34.714621,-58.320958,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,52.0,"(-34.714621, -58.320958)",S000819
619086,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº22,-34.655212,-58.343052,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,33.0,"(-34.655212, -58.343052)",S000820
617369,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº23,-34.704846,-58.348156,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,53.0,"(-34.704846, -58.348156)",S000821
617748,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,-34.641968,-58.352166,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,35.0,"(-34.641968, -58.352166000000004)",S000822
617332,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,-34.722662,-58.330283,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.722662, -58.330282999999994)",S000823
617291,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.709797,-58.341878,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,46.0,"(-34.709796999999995, -58.341878)",S000824
617749,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº27,-34.653822,-58.362705,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,32.0,"(-34.653822, -58.362705000000005)",S000825
619085,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.687523,-58.328901,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,39.0,"(-34.687523, -58.328901)",S000826
619087,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº29,-34.663776,-58.355505,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0,"(-34.663776, -58.35550500000001)",S000229
617757,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,-34.683869,-58.372404,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,25.0,"(-34.683869, -58.372404)",S000827
619082,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº31,-34.701981,-58.341588,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,37.0,"(-34.701980999999996, -58.341588)",S000828
601643,1,ESCUELA DE EDUCACIÓN SECUNDARIA 1 EXTENSIÓN I,-34.662229,-58.364809,Avellaneda,Buenos Aires,Nivel Medio,Estatal,13.0,"(-34.662228999999996, -58.364808999999994)",S000001
617291,1,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº26,-34.709463,-58.337848,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,26.0,"(-34.709463, -58.337848)",S000829
608209,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-34.690311,-58.335045,Avellaneda,Buenos Aires,..,Estatal,,"(-34.690311, -58.335044999999994)",S000102
608585,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-34.695154,-58.333281,Avellaneda,Buenos Aires,..,Estatal,,"(-34.695153999999995, -58.33328100000001)",S000230
608210,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,-34.680712,-58.345805,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0,"(-34.680712, -58.345805000000006)",S000228
608211,2,ANEXO II DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº12,-34.694459,-58.359122,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,7.0,"(-34.694459, -58.359122)",S000830
619085,1,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº28,-34.691412,-58.323948,Avellaneda,Buenos Aires,Nivel Secundario,Estatal,22.0,"(-34.691412, -58.323948)",S000831
609506,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",-37.159003,-58.487883,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,85.0,"(-37.159003000000006, -58.487883)",S000832
609506,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",-37.159003,-58.487883,Ayacucho,Buenos Aires,Nivel Medio,Estatal,17.0,"(-37.159003000000006, -58.487883)",S000832
617083,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JUANA AZURDUY""",-36.558352,-58.533476,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,8.0,"(-36.558352, -58.533476)",S000833
622393,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.226392,-58.759934,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,8.0,"(-37.226392, -58.759933999999994)",S000834
622393,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,-37.226392,-58.759934,Ayacucho,Buenos Aires,Nivel Medio,Estatal,2.0,"(-37.226392, -58.759933999999994)",S000834
618833,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,-37.15271,-58.478629,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,12.0,"(-37.15271, -58.478629000000005)",S000835
620429,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,-37.154796,-58.493002,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,14.0,"(-37.154796000000005, -58.493002000000004)",S000836
618603,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,-37.153956,-58.488243,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,30.0,"(-37.153956, -58.488243000000004)",S000231
623215,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,-37.103889,-58.066863,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0,"(-37.103889, -58.066863)",S000837
619691,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,-37.157957,-58.48239,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0,"(-37.157957, -58.48239)",S000838
623216,0,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,-37.142184,-58.522787,Ayacucho,Buenos Aires,Nivel Secundario,Estatal,10.0,"(-37.142184, -58.522787)",S000839
609573,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ELISA V. DE RAMONGASSIE""",-36.774205,-59.860555,Azul,Buenos Aires,Nivel Secundario,Estatal,63.0,"(-36.774205, -59.860555000000005)",S000232
609573,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 ""ELISA V. DE RAMONGASSIE""",-36.774205,-59.860555,Azul,Buenos Aires,Nivel Medio,Estatal,22.0,"(-36.774205, -59.860555000000005)",S000232
611628,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE HERNANDEZ""",-36.381847,-59.501969,Azul,Buenos Aires,Nivel Secundario,Estatal,24.0,"(-36.381847, -59.501968999999995)",S000840
611628,0,"ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 ""JOSE HERNANDEZ""",-36.381847,-59.501969,Azul,Buenos Aires,Nivel Medio,Estatal,8.0,"(-36.381847, -59.501968999999995)",S000840
