Domicilio,Facultad,Municipio,Pais,Provincia,Universidad,index,lat,lng
Sarmiento 763 - Gral. La Madrid - Buenos Aires ,Sede Académica General La Madrid,General La Madrid,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3197,-37.2470261,-61.2598358
CORFO Ruta 3 Km 794 - Hilario Ascasubi - Buenos Aires ,Sede Académica Hilario Ascasubi,Villarino,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3198,-39.37576,-62.64676
Hipólito Irigoyen 445 - Pellegrini - Buenos Aires ,Sede Académica Pellegrini,Pellegrini,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3199,-36.27371,-63.15318
Rivadavia 1358 - Laprida - Buenos Aires ,Subsede Académica Laprida,Laprida,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3202,-37.5473384,-60.8002088
Ramón Franco 5050 - Villa Dominico - Buenos Aires ,Facultad Regional Avellaneda,Avellaneda,ARG,Buenos Aires,Universidad Tecnológica Nacional,3203,-34.694951,-58.327523
Mozart 2300 - Ciudad Autonoma de Buenos Aires,Facultad Regional Buenos Aires,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Tecnológica Nacional,3204,-34.6594074,-58.4691224
Maestro M. López esq.Cruz Roja Argentina s/n - Córdoba - Córdoba ,Facultad Regional Córdoba,Córdoba,ARG,Cordoba,Universidad Tecnológica Nacional,3205,-31.36149,-64.23559
Estanislao Zeballos 1341 - Rosario - Santa Fé ,Facultad Regional Rosario,Rosario,ARG,Santa Fe,Universidad Tecnológica Nacional,3211,-32.997985,-60.7635556
Av. Gral Urquiza 314 - San Rafael - Mendoza ,Facultad Regional San Rafael,San Rafael,ARG,Mendoza,Universidad Tecnológica Nacional,3213,-34.6019031,-68.3269938
calle Inmigrantes 555 - Rio Gallegos - Santa Cruz ,Facultad Regional Santa Cruz,Güer Aike,ARG,Santa Cruz,Universidad Tecnológica Nacional,3214,-51.6348654,-69.2184299
Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Economía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Torcuato Di Tella,689,-34.5478312,-58.4489132
Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Negocios,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Torcuato Di Tella,689,-34.5478312,-58.4489132
Corrientes 1254 - Rosario - Santa Fé ,Instituto Universitario del Gran Rosario,Rosario,ARG,Santa Fe,Instituto Universitario del Gran Rosario,3222,-32.9514498,-60.6437649
Santa Fe 1859 - Venado Tuerto - Santa Fé ,Instituto Universitario del Gran Rosario- Extensión aúlica Venado Tuerto,General López,ARG,Santa Fe,Instituto Universitario del Gran Rosario,2129,-33.732635,-61.9660637
Av. Corrientes 345 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Instituto de Formación, Capacitación, Perfeccionamiento y Actualización Docente",Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Instituto Universitario de Seguridad Marítima,3225,-34.60318,-58.37179
Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Educacion y Deporte,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Instituto Universitario River Plate,2287,-34.5450779,-58.45097
Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,747,-34.61572,-58.36597
Uruguay 750 - Mendoza - Mendoza ,Facultad de Humanidades y Ciencias de la Educación,Mendoza,ARG,Mendoza,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,2301,-32.8824275,-68.859046
Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Psicopedagogía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,747,-34.61572,-58.36597
Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Desarrollo e Investigación Educativos,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Abierta Interamericana,2,-34.60908,-58.37636
Av. Pellegrini 1816 - Rosario - Santa Fé ,Facultad de Desarrollo e Investigación Educativos - Rosario,Rosario,ARG,Santa Fe,Universidad Abierta Interamericana,450,-33.0316896,-60.6372831
Don Bosco 80 - San Nicolas - Buenos Aires ,Facultad de Desarrollo e Investigación Educativos - San Nicolas,San Nicolás,ARG,Buenos Aires,Universidad Abierta Interamericana,2334,-33.3364559,-60.2195061
Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Motricidad Humana y Deportes,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Abierta Interamericana,2,-34.60908,-58.37636
Av. Pellegrini 1816 - Rosario - Santa Fé ,Facultad de Motricidad Humana y Deportes - Rosario,Rosario,ARG,Santa Fe,Universidad Abierta Interamericana,450,-33.0316896,-60.6372831
Bartolomé Mitre 1411 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Psicológicas,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Argentina John F. Kennedy,30,-34.60765,-58.3865
Cerrito 1250 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Educación,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Austral,1656,-34.59351,-58.38275
Corrientes y 1º de Mayo -- - Gualeguay - Entre Ríos ,Facultad de Ciencias de la Vida y la Salud. Sede Gualeguay,Gualeguay,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,3267,-33.146686,-59.308746
Las Violetas 853 - Chajari - Entre Ríos ,Facultad de Ciencia y Tecnología. Sede Federación,Federación,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,3269,-30.75447,-57.98479
Av. de Mayo 866 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Psicología y Ciencias Pedagógicas,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad CAECE,1279,-34.60889,-58.37873
Obispo Trejo 323 - Córdoba - Córdoba ,Facultad de Educación,Córdoba,ARG,Cordoba,Universidad Católica de Córdoba,3297,-31.4194179,-64.1869724
José Ignacio de la Roza 1516 - San Juan - San Juan ,Facultad de Educación,San Juan,ARG,San Juan,Universidad Católica de Cuyo,3304,-31.5376072,-68.5885474
Alem 235 - Bahia Blanca - Buenos Aires ,Unidad Académica Bahía Blanca - Facultad de Humanidades,Bahía Blanca,ARG,Buenos Aires,Universidad Católica de La Plata,3319,-38.7124213,-62.2618942
Moreno 1056 - Rosario - Santa Fé ,Unidad Académica Rosario - Facultad de Humanidades,Rosario,ARG,Santa Fe,Universidad Católica de La Plata,3321,-33.1933507,-60.4708966
Av. Jauretche 1036 - Posadas - Misiones ,Ciencias de la Salud,Posadas,ARG,Misiones,Universidad Católica de las Misiones,3322,-27.3565839,-55.9378418
Av. Jauretche 1036 - Posadas - Misiones ,Ciencias Humanas,Posadas,ARG,Misiones,Universidad Católica de las Misiones,3322,-27.3565839,-55.9378418
Campo Castañares s/n - Salta - Salta ,Escuela de Educación y Perfeccionamiento Docente - Sistema de Educación a Distancia -,Salta,ARG,Salta,Universidad Católica de Salta,94,-65.3940388,-24.7399601
Campo Castañares s/n - Salta - Salta ,Escuela Universitaria de Educación Física,Salta,ARG,Salta,Universidad Católica de Salta,94,-65.3940388,-24.7399601
Iturraspe 842 - Reconquista - Santa Fé ,Facultad de Humanidades - Reconquista,General Obligado,ARG,Santa Fe,Universidad Católica de Santa Fe,2088,-29.143066,-59.6464623
Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,Facultad de Ciencias de la Salud,Santiago del Estero,ARG,Santiago Del Estero,Universidad Católica de Santiago del Estero,104,-27.79951,-64.23934
Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Ciencias Empresariales y Sociales,124,-34.5983,-58.38711
Avenida Pellegrini 1556 - Rosario - Santa Fé ,Centro Regional Rosario,Rosario,ARG,Santa Fe,Universidad de Concepción del Uruguay,3361,-32.9989318,-60.761082
Alberdi 72 - Concordia - Entre Ríos ,Unidad Académica Concordia,Concordia,ARG,Entre Rios,Universidad de Concepción del Uruguay,3371,-31.3960828,-58.0169977
Garibaldi 155 - Venado Tuerto - Santa Fé ,Unidad Académica Venado Tuerto,General López,ARG,Santa Fe,Universidad de Concepción del Uruguay,3372,-33.750914,-61.9545517
Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Actividad Física y Deporte,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Flores,535,-34.63249,-58.46276
Mengelle 8 - Cipolletti - Río Negro ,Facultad de Actividad Física y Deporte - Subsede Comahue,General Roca,ARG,Rio Negro,Universidad de Flores,537,-38.940768,-68.002598
Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Flores,535,-34.63249,-58.46276
Mengelle 8 - Cipolletti - Río Negro ,Facultad de Psicología y Ciencias Sociales - Subsede Comahue,General Roca,ARG,Rio Negro,Universidad de Flores,537,-38.940768,-68.002598
Catamarca 147 - Mendoza - Mendoza ,Facultad de Ciencias Médicas,Mendoza,ARG,Mendoza,Universidad del Aconcagua,134,-32.8897488,-68.8362971
Gascón 3145 - Mar Del Plata - Buenos Aires ,Facultad de Ciencias de la Educación,General Pueyrredón,ARG,Buenos Aires,Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino,142,-38.0031139,-57.5575811
Av. Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Humanidades,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de la Marina Mercante,144,-34.60968,-58.39841
Diagonal 80 723 - La Plata - Buenos Aires ,Facultad de Ciencias Humanas,La Plata,ARG,Buenos Aires,Universidad del Este,541,-34.9073787,-57.9489728
Rodriguez Peña 670 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Estudios Orientales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad del Salvador,551,-34.60114,-58.39138
Lavalle 1878 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Facultad de Filosofía, Letras y Estudios Orientales",Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad del Salvador,3420,-34.60319,-58.39354
Paseo Dr. Descotte 750 - Mendoza - Mendoza ,Facultad de Ingeniería,Mendoza,ARG,Mendoza,Universidad de Mendoza,552,-32.891485,-68.8612447
Machado 854 - Moron - Buenos Aires ,"Facultad de Filosofía, Ciencias de la Educación y Humanidades",Morón,ARG,Buenos Aires,Universidad de Morón,162,-34.6464148,-58.6204543
Vito Dumas 284 - Victoria - Buenos Aires ,Escuela de Educación,San Fernando,ARG,Buenos Aires,Universidad de San Andrés,1764,-34.4464719,-58.5312505
Entre Ríos 495 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Humanas y de la Conducta,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Favaloro,3441,-34.614806,-58.393997
Hipólito Irigoyen y Pionero Engwald 0 - Eldorado - Misiones ,Departamento de Ciencias de la Salud Eldorado,Eldorado,ARG,Misiones,Universidad Gastón Dachary,2166,-26.41525,-54.61133
Av. Acceso Este 2245 - San Jose (Dpto. Guaymallen) - Mendoza ,Facultad de Educación,Guaymallén,ARG,Mendoza,Universidad Juan Agustín Maza,3445,-32.89729,-68.8119967
Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Pedagogía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Metropolitana para la Educación y el Trabajo,192,-34.6059,-58.39574
España 350 - Avellaneda - Buenos Aires ,Departamento de Salud y Actividad Física,Avellaneda,ARG,Buenos Aires,Universidad Nacional de Avellaneda,194,-34.6628049,-58.3722248
Maestro Quiroga s/n - San Fernando del Valle de Catamarca - Catamarca ,Facultad de Ciencias de la Salud,San Fernando del Valle de Catamarca,ARG,Catamarca,Universidad Nacional de Catamarca,2832,-28.46444,-65.79873
Ctro. Univ Parque G.San Martin Sin nro. - Mendoza - Mendoza ,Facultad de Educación,Mendoza,ARG,Mendoza,Universidad Nacional de Cuyo,3481,-32.88299,-68.876431
Centro de Estudios Tunuyán Sin nro. - Tunuyan - Mendoza ,Facultad de Educación - Delegación Tunuyán,Tunuyán,ARG,Mendoza,Universidad Nacional de Cuyo,3489,-33.57726,-69.0163
Bernardo de Irigoyen 350 Fac. - San Rafael - Mendoza ,Facultad de Filosofía y Letras - Delegación San Rafael,San Rafael,ARG,Mendoza,Universidad Nacional de Cuyo,3495,-34.61312,-68.3268885
Vergara 2222 - Hurlingham - Buenos Aires ,Instituto de Educación,Hurlingham,ARG,Buenos Aires,Universidad Nacional de Hurlingham,623,-34.6164566,-58.6342231
29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,Departamento de Salud Comunitaria,Lanús,ARG,Buenos Aires,Universidad Nacional de Lanús,238,-34.7342286,-58.3901502
Ortiz de Ocampo S/N° - Olta - La Rioja ,Delegación Académica Olta,General Belgrano,ARG,La Rioja,Universidad Nacional de La Rioja,3548,-30.63073,-66.2647
Dalmacio Vélez Sarsfield y 9 de Julio sn - Punta De Los Llanos - La Rioja ,Delegación Académica Tama,La Rioja,ARG,La Rioja,Universidad Nacional de La Rioja,3549,-29.41492,-66.8472849
Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Área transdepartamental de Formación Docente,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de las Artes,699,-34.62788,-58.3724
Irigoyen 2000 - Cipolletti - Río Negro ,Facultad de Ciencias de la Educación,General Roca,ARG,Rio Negro,Universidad Nacional del Comahue,3587,-38.94155,-67.9722634
Centenario 1399 - Merlo - Buenos Aires ,Escuela de Humanidades,Merlo,ARG,Buenos Aires,Universidad Nacional del Oeste,3010,-34.6730399,-58.6997501
Miguel Sanchez 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Sociales - sede CABA,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de Lomas de Zamora,3611,-34.60536,-58.46687
12 de Octubre y San Juan - - Bahia Blanca - Buenos Aires ,Departamento de Humanidades,Bahía Blanca,ARG,Buenos Aires,Universidad Nacional del Sur,3613,-38.7061599,-62.26391
Av. del Libertador 1700 - San Fernando - Buenos Aires ,Delegación Académica San Fernando,San Fernando,ARG,Buenos Aires,Universidad Nacional de Luján,3618,-34.44856,-58.53662
Ejército de los Andes 950 - San Luis - San Luis ,Facultad de Psicología,Juan Martín de Pueyrredón,ARG,San Luis,Universidad Nacional de San Luis,1216,-33.291382,-66.3379054
Dragones 2201 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Instituto de Ciencias de la Rehabilitación y el Movimiento,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de San Martín,3675,-34.551954,-58.4417878
Av. Benjamin Araoz 751 - San Miguel De Tucuman - Tucumán ,Facultad de Educación Física,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,3688,-26.8345623,-65.186552
Las Heras 383 - Villa Mercedes - San Luis ,Escuela de Ciencias de la Salud,General Pedernera,ARG,San Luis,Universidad Nacional de Villa Mercedes,1418,-33.6851595,-65.4694484
Leandro N. Alem 4731 - Jose Clemente Paz - Buenos Aires ,Departamento de Ciencias de la Salud y el Deporte,Leandro N. Alem,ARG,Buenos Aires,Universidad Nacional José C. Paz,1253,-34.51986,-61.3909
Paraguay 1255 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Secretaría Académica,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Pedagógica Nacional,3700,-34.59814,-58.38486
Av. Cárcano 3590 y Deodoro Roca S/N s/n - Córdoba - Córdoba ,Facultad de Educación y Salud,Córdoba,ARG,Cordoba,Universidad Provincial de Córdoba,3705,-31.43203,-64.17022
París 532 - Haedo - Buenos Aires ,Facultad Regional Haedo,Morón,ARG,Buenos Aires,Universidad Tecnológica Nacional,3715,-34.6404207,-58.6014921
Almafuerte 1033 - Paraná - Entre Ríos ,Facultad Regional Paraná,Paraná,ARG,Entre Rios,Universidad Tecnológica Nacional,3717,-31.7500823,-60.5046888
Lavaise 610 - Santa Fe - Santa Fé ,Facultad Regional Santa Fé,Santa Fe,ARG,Santa Fe,Universidad Tecnológica Nacional,3722,-31.6169399,-60.6760305
Avenida Bolivia 5150 - Salta - Salta ,Facultad de Ciencias Exactas,Salta,ARG,Salta,Universidad Nacional de Salta,1400,-24.76073,-65.4148699
Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Filosofía y Letras,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,3734,-34.6237799,-58.36495
Obispo Trejo y Sanabria 323 - Córdoba - Córdoba ,Facultad de Filosofía y Humanidades,Córdoba,ARG,Cordoba,Universidad Católica de Córdoba,2455,-31.4194179,-64.1869724
Avda. José Ignacio de la Roza 1516 - San Juan - San Juan ,Facultad de Filosofía y Humanidades,San Juan,ARG,San Juan,Universidad Católica de Cuyo,76,-31.5376072,-68.5885474
Echacgüe 7151 - Santa Fe - Santa Fé ,Facultad de Filosofía,Santa Fe,ARG,Santa Fe,Universidad Católica de Santa Fe,3748,-31.5738299,-60.7438701
Pasaje 5 de Julio 489 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Centro de Estudios de Filosofia y Teologia de la Orden de Predicadores,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad del Norte Santo Tomás de Aquino,3754,-34.61338,-58.37116
9 de Julio 165 - San Miguel De Tucuman - Tucumán ,Facultad de Humanidades,San Miguel de Tucumán,ARG,Tucuman,Universidad del Norte Santo Tomás de Aquino,146,-26.82355,-65.26626
Vito Dumas 284 - Victoria - Buenos Aires ,Departamento de Humanidades,San Fernando,ARG,Buenos Aires,Universidad de San Andrés,1764,-34.4464719,-58.5312505
Juan Domingo Perón 3175 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ingeniería y Ciencias Exactas y Naturales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Favaloro,3803,-34.6077278,-58.4136839
Ctro. Atómico Bariloche-Av. E. Bustillo 9500 - San Carlos De Bariloche - Río Negro ,Instituto Balseiro,Bariloche,ARG,Rio Negro,Universidad Nacional de Cuyo,3809,-41.1149511,-71.4100261
Av. Pellegrini 250 - Rosario - Santa Fé ,"Facultad de Ciencias Exactas, Ingeniería y Agrimensura",Rosario,ARG,Santa Fe,Universidad Nacional de Rosario,3832,-32.95944,-60.6288801
Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Historia,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Torcuato Di Tella,689,-34.5478312,-58.4489132
Av. Eduardo Madero 399 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Industrial,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Instituto Tecnológico de Buenos Aires,2258,-34.60315,-58.36813
Mariano Acosta 1901 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ingeniería,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Austral,3949,-34.6499097,-58.4621604
