zona_id,lat,lng
S02541,-34.69589,-58.307656
S02542,-34.657519,-58.348988
S02543,-34.659477,-58.353697
S02544,-34.666416,-58.360671
S02545,-36.776625,-59.882474
S02546,-36.780142,-59.852995
S02547,-36.377258,-59.503033
S02548,-36.777692,-59.858172
S02549,-38.722275,-62.264652
S02550,-38.735872,-62.233727
S02551,-38.741313,-62.209514
S02552,-38.732963,-62.261967
S02553,-38.725578,-62.288309
S02554,-38.695573,-62.280138
S02555,-38.781878,-62.265403
S02556,-38.738005,-62.273122
S02557,-38.729372,-62.257893
S02558,-37.794657,-58.266314
S02559,-34.068034,-60.106618
S02560,-36.226313,-61.117542
S02561,-34.906007,-60.761904
S02562,-35.116911,-60.482549
S02563,-35.170036,-58.239903
S02564,-34.177211,-58.960976
S02565,-34.17581,-58.948661
S02566,-34.174354,-58.970795
S02567,-34.17385,-58.945821
S02568,-34.164342,-58.96786
S02569,-34.318728,-58.974165
S02570,-34.186382,-58.960398
S02571,-34.170632,-58.970321
S02572,-34.255782,-58.91305
S02573,-35.054656,-58.762208
S02574,-35.038157,-58.740828
S02575,-35.057548,-58.758876
S02576,-35.060823,-58.759818
S02577,-35.194203,-62.775344
S02578,-36.598755,-61.738268
S02579,-36.087914,-57.808438
S02580,-33.899214,-61.097574
S02581,-38.714625,-61.292777
S02582,-38.74611,-60.608741
S02583,-38.717306,-61.293581
S02584,-37.989157,-61.350616
S02585,-38.305196,-60.86562
S02586,-37.454529,-61.93309
S02587,-37.459595,-61.928883
S02588,-37.554041,-61.85163
S02589,-37.517836,-61.911892
S02590,-34.582848,-60.706838
S02591,-34.643849,-60.471853
S02592,-35.575955,-58.010038
S02593,-35.573014,-58.007513
S02594,-35.554929,-58.015244
S02595,-34.896327,-60.021814
S02596,-34.898032,-60.007014
S02597,-34.814889,-58.477653
S02598,-34.822209,-58.452901
S02599,-34.804725,-58.443191
S02600,-34.756448,-58.486673
S02601,-34.819711,-58.463219
S02602,-34.836353,-58.495831
S02603,-34.881109,-58.500294
S02604,-34.825626,-58.475455
S02605,-34.785707,-58.467253
S02606,-34.804095,-58.479637
S02607,-34.835709,-58.462422
S02608,-34.83347,-58.456881
S02609,-34.805719,-58.45984
S02610,-34.291966,-59.097984
S02611,-34.332009,-58.976543
S02612,-34.81131,-58.263064
S02613,-34.80711,-58.32331
S02614,-34.814455,-58.277166
S02615,-34.794493,-58.248679
S02616,-34.829035,-58.288343
S02617,-34.808711,-58.254973
S02618,-34.864254,-58.189016
S02619,-34.806998,-58.226122
S02620,-34.813206,-58.3267
S02621,-34.812103,-58.279752
S02622,-34.874321,-58.256141
S02623,-34.779562,-58.278979
S02624,-34.802595,-58.270805
S02625,-34.824056,-58.277495
S02626,-34.806407,-58.247376
S02627,-38.274581,-57.841033
S02628,-38.148864,-58.218827
S02629,-38.271858,-57.840643
S02630,-38.267884,-57.826362
S02631,-38.261397,-57.836295
S02632,-38.111738,-57.837443
S02633,-34.210084,-61.353178
S02634,-35.765403,-58.495961
S02635,-35.768987,-58.497514
S02636,-37.016338,-57.132902
S02637,-38.019717,-57.552629
S02638,-38.017697,-57.541659
S02639,-38.064758,-57.547604
S02640,-38.017909,-57.529809
S02641,-37.973333,-57.597514
S02642,-38.044809,-57.559111
S02643,-38.013365,-57.534668
S02644,-37.98536,-57.564472
S02645,-38.04372,-57.572898
S02646,-38.004994,-57.562515
S02647,-38.033275,-57.540924
S02648,-37.975352,-57.551286
S02649,-38.087882,-57.57637
S02650,-38.05418,-57.556458
S02651,-38.000466,-57.558542
S02652,-37.971184,-57.545903
S02653,-37.964048,-57.5628
S02654,-37.987992,-57.600227
S02655,-37.959469,-57.543383
S02656,-38.004863,-57.566404
S02657,-38.00656,-57.58802
S02658,-37.991301,-57.595851
S02659,-38.008311,-57.714352
S02660,-38.019654,-57.538697
S02661,-38.031764,-57.587681
S02662,-37.968225,-57.563239
S02663,-38.058409,-57.568108
S02664,-38.022927,-57.550723
S02665,-38.030609,-57.583115
S02666,-37.969154,-57.554494
S02667,-37.973167,-57.576208
S02668,-38.00754,-57.705512
S02669,-37.977494,-57.573953
S02670,-38.001928,-57.574678
S02671,-34.608189,-58.960562
S02672,-34.614178,-58.901934
S02673,-34.6246,-58.921171
S02674,-34.600575,-58.938491
S02675,-34.504668,-58.58501
S02676,-34.570259,-58.544156
S02677,-34.542703,-58.56472
S02678,-34.578723,-58.553333
S02679,-34.589184,-58.536224
S02680,-34.565093,-58.535678
S02681,-34.529778,-58.570003
S02682,-34.519286,-58.572723
S02683,-34.562152,-58.593488
S02684,-34.570522,-58.524994
S02685,-34.557948,-58.551134
S02686,-34.551671,-58.586646
S02687,-34.589445,-58.560342
S02688,-34.583758,-58.541149
S02689,-34.574362,-58.565771
S02690,-34.543967,-58.573874
S02691,-34.555734,-58.548
S02692,-34.548911,-58.575162
S02693,-34.108269,-59.011736
S02694,-34.091963,-59.033716
S02695,-34.101606,-59.032318
S02696,-34.74847,-60.989561
S02697,-35.034725,-63.013054
S02698,-34.799835,-63.200084
S02699,-37.676728,-59.801166
S02700,-34.582883,-60.936856
S02701,-34.594235,-60.951339
S02702,-34.599475,-60.955311
S02703,-34.583449,-60.957564
S02704,-34.490205,-58.62363
S02705,-34.459128,-58.625274
S02706,-34.461119,-58.633981
S02707,-34.409056,-58.692911
S02708,-34.425798,-58.585455
S02709,-34.485338,-58.630179
S02710,-34.499057,-58.616364
S02711,-34.417671,-58.591633
S02712,-34.411613,-58.69158
S02713,-34.470638,-58.652099
S02714,-34.468426,-58.662141
S02715,-34.428188,-58.582685
S02716,-34.422318,-58.572762
S02717,-34.445128,-58.672037
S02718,-34.466203,-58.610746
S02719,-34.420855,-58.553439
S02720,-34.461174,-58.667048
S02721,-34.443862,-58.662636
S02722,-34.437765,-58.607818
S02723,-34.41177,-58.678122
S02724,-34.432578,-58.694601
S02725,-34.427521,-58.568534
S02726,-36.016163,-59.099364
S02727,-34.924179,-58.954904
S02728,-35.091297,-61.517794
S02729,-34.854238,-61.538872
S02730,-34.871927,-61.52555
S02731,-34.858656,-61.540572
S02732,-38.16479,-58.780496
S02733,-35.188137,-59.096975
S02734,-34.722113,-58.432757
S02735,-34.736485,-58.399764
S02736,-34.759795,-58.384955
S02737,-34.770761,-58.409511
S02738,-34.759484,-58.41413
S02739,-34.7507,-58.3624
S02740,-34.748259,-58.415444
S02741,-34.743982,-58.410696
S02742,-34.757117,-58.427715
S02743,-34.754505,-58.421
S02744,-34.720832,-58.428717
S02745,-34.759785,-58.440256
S02746,-34.737713,-58.415385
S02747,-34.718775,-58.455012
S02748,-34.733423,-58.444826
S02749,-34.774789,-58.369787
S02750,-34.761905,-58.353539
S02751,-34.767707,-58.436939
S02752,-34.733883,-58.45862
S02753,-34.810513,-58.433424
S02754,-34.746761,-58.38005
S02755,-34.797191,-58.407724
S02756,-34.740229,-58.396241
S02757,-34.598065,-59.176608
S02758,-34.56181,-59.092003
S02759,-34.563809,-59.124266
S02760,-34.578677,-59.120173
S02761,-34.579244,-59.093774
S02762,-34.573745,-59.115881
S02763,-34.585461,-59.111783
S02764,-34.562525,-59.085649
S02765,-34.542151,-59.133556
S02766,-34.491868,-59.050443
S02767,-35.076931,-57.517027
S02768,-36.864468,-57.884426
S02769,-34.400537,-60.548183
S02770,-34.291084,-60.247173
S02771,-34.303025,-60.240366
S02772,-34.777766,-58.833188
S02773,-34.770087,-58.830858
S02774,-34.686741,-58.568409
S02775,-34.693627,-58.627298
S02776,-34.777643,-58.628482
S02777,-34.68468,-58.610536
S02778,-34.769789,-58.622952
S02779,-34.661502,-58.543473
S02780,-34.696401,-58.502998
S02781,-34.67093,-58.511385
S02782,-34.665157,-58.578848
S02783,-34.693029,-58.598327
S02784,-34.67294,-58.607758
S02785,-34.73599,-58.575394
S02786,-34.707058,-58.503333
S02787,-34.711473,-58.607825
S02788,-34.690811,-58.484289
S02789,-34.863633,-58.667745
S02790,-34.694039,-58.56212
S02791,-34.698772,-58.627985
S02792,-34.757306,-58.619212
S02793,-34.720479,-58.58291
S02794,-34.752457,-58.595478
S02795,-34.782079,-58.640916
S02796,-34.762036,-58.657283
S02797,-34.653442,-58.568679
S02798,-34.816292,-58.650146
S02799,-34.754752,-58.603298
S02800,-34.711239,-58.523787
S02801,-34.667602,-58.575315
S02802,-34.75286,-58.616943
S02803,-34.75507,-58.59951
S02804,-34.785127,-58.629158
S02805,-34.692695,-58.494588
S02806,-34.709176,-58.537594
S02807,-34.763937,-58.61064
S02808,-34.694641,-58.605349
S02809,-34.800142,-58.63105
S02810,-34.691294,-58.526656
S02811,-34.674586,-58.5367
S02812,-34.705535,-58.51484
S02813,-34.685556,-58.506934
S02814,-34.727582,-58.61169
S02815,-34.7718,-58.642447
S02816,-34.64657,-58.559594
S02817,-34.69468,-58.513036
S02818,-34.679703,-58.508775
S02819,-34.692263,-58.567626
S02820,-34.718243,-58.574405
S02821,-34.731178,-58.588782
S02822,-34.84414,-58.639318
S02823,-34.828458,-58.646636
S02824,-34.664168,-58.59026
S02825,-34.706699,-58.471858
S02826,-34.707303,-58.619985
S02827,-34.713666,-58.58942
S02828,-34.72007,-58.568124
S02829,-34.724392,-58.597774
S02830,-34.696608,-58.60145
S02831,-34.66852,-59.4312
S02832,-34.648031,-59.417544
S02833,-34.665053,-59.437679
S02834,-34.66723,-58.700676
S02835,-34.672967,-58.700502
S02836,-34.717837,-58.795221
S02837,-34.679271,-58.768659
S02838,-34.670916,-58.712703
S02839,-34.697545,-58.689727
S02840,-34.702505,-58.744341
S02841,-34.717288,-58.789256
S02842,-34.690701,-58.725623
S02843,-34.670166,-58.734541
S02844,-34.72306,-58.790467
S02845,-34.652089,-58.738593
S02846,-34.668213,-58.695392
S02847,-34.649255,-58.713135
S02848,-34.694006,-58.733466
S02849,-34.668007,-58.717141
S02850,-34.664618,-58.755076
S02851,-34.682067,-58.768177
S02852,-35.435145,-58.807337
S02853,-35.443905,-58.785635
S02854,-34.649466,-58.8185
S02855,-34.629298,-58.754386
S02856,-34.62524,-58.809519
S02857,-34.65451,-58.76847
S02858,-34.620977,-58.772986
S02859,-34.659618,-58.784091
S02860,-34.601307,-58.758524
S02861,-34.632741,-58.826307
S02862,-34.583067,-58.752882
S02863,-34.64947,-58.748551
S02864,-34.595008,-58.878023
S02865,-34.631372,-58.816106
S02866,-34.665475,-58.800177
S02867,-34.663821,-58.826311
S02868,-34.627687,-58.765994
S02869,-34.655985,-58.797705
S02870,-34.61668,-58.740256
S02871,-34.648296,-58.760755
S02872,-34.663744,-58.812416
S02873,-34.599475,-58.743807
S02874,-34.660407,-58.855689
S02875,-34.632492,-58.777053
S02876,-34.656026,-58.759156
S02877,-34.658087,-58.789755
S02878,-34.661344,-58.803767
S02879,-34.645605,-58.781968
S02880,-34.650291,-58.792156
S02881,-35.006764,-59.277931
S02882,-35.003078,-59.279656
S02883,-38.545333,-58.734888
S02884,-38.560353,-58.7119
S02885,-38.545761,-58.743318
S02886,-38.563615,-58.747926
S02887,-38.550399,-58.733521
S02888,-38.549384,-58.742749
S02889,-38.558705,-58.738696
S02890,-38.579322,-58.74313
S02891,-35.44025,-60.880209
S02892,-35.437892,-60.87096
S02893,-36.880598,-60.177673
S02894,-36.93733,-60.157373
S02895,-36.864068,-60.298556
S02896,-36.888083,-60.334003
S02897,-36.889494,-60.311626
S02898,-36.913825,-60.306682
S02899,-36.878297,-60.325306
S02900,-35.814896,-61.912738
S02901,-35.812917,-61.895734
S02902,-36.271991,-63.169931
S02903,-33.662846,-60.706776
S02904,-34.031121,-60.50612
S02905,-33.866932,-60.569455
S02906,-33.895737,-60.565094
S02907,-33.925163,-60.379829
S02908,-33.890551,-60.574727
S02909,-33.92137,-60.584462
S02910,-33.887203,-60.583796
S02911,-33.877322,-60.556601
S02912,-34.477382,-58.923665
S02913,-34.448286,-58.800874
S02914,-34.448082,-58.905125
S02915,-34.505605,-58.831306
S02916,-34.445462,-58.756605
S02917,-34.450694,-58.90671
S02918,-34.439505,-58.925359
S02919,-34.431191,-59.006371
S02920,-34.433872,-58.83272
S02921,-34.443826,-58.857143
S02922,-34.409762,-58.77829
S02923,-34.439231,-58.814416
S02924,-34.462191,-58.790001
S02925,-34.454623,-58.838628
S02926,-34.486197,-58.84194
S02927,-34.445403,-58.886973
S02928,-34.466668,-58.915999
S02929,-34.452862,-58.892692
S02930,-34.448157,-58.756968
S02931,-34.464072,-58.960525
S02932,-34.492088,-58.83717
S02933,-34.442775,-58.908354
S02934,-34.49575,-58.831632
S02935,-34.430668,-58.7583
S02936,-34.479862,-58.87934
S02937,-34.441486,-58.757576
S02938,-34.452297,-58.774669
S02939,-34.456884,-58.80467
S02940,-34.460147,-58.843165
S02941,-34.425116,-59.027973
S02942,-34.470069,-58.855269
S02943,-37.691651,-63.151067
S02944,-37.688218,-63.161531
S02945,-34.771684,-58.290731
S02946,-34.775172,-58.30855
S02947,-34.739017,-58.240489
S02948,-34.757145,-58.276956
S02949,-34.716912,-58.281309
S02950,-34.742172,-58.271066
S02951,-34.767125,-58.288043
S02952,-34.768291,-58.272509
S02953,-34.747292,-58.324736
S02954,-34.754134,-58.234765
S02955,-34.751269,-58.277028
S02956,-34.75105,-58.254521
S02957,-34.714474,-58.304169
S02958,-34.771613,-58.29422
S02959,-34.768851,-58.32571
S02960,-34.782321,-58.305427
S02961,-34.784259,-58.316435
S02962,-34.733777,-58.240845
S02963,-34.764023,-58.277035
S02964,-34.733739,-58.273525
S02965,-34.733181,-58.266965
S02966,-34.759812,-58.251246
S02967,-34.740236,-58.281602
S02968,-34.760841,-58.323813
S02969,-35.493732,-62.988516
S02970,-35.491353,-62.974792
S02971,-34.198312,-60.734175
S02972,-37.602843,-62.413398
S02973,-37.601984,-62.39922
S02974,-35.640475,-59.777995
S02975,-34.262938,-59.449298
S02976,-34.243707,-59.471783
S02977,-34.463495,-58.575226
S02978,-34.436666,-58.560039
S02979,-34.485857,-58.59367
S02980,-34.445991,-58.566502
S02981,-34.452085,-58.534332
S02982,-34.452157,-58.528176
S02983,-34.463346,-58.569539
S02984,-34.459218,-58.564271
S02985,-34.451587,-58.573465
S02986,-34.470066,-58.524162
S02987,-34.523148,-58.551719
S02988,-34.486142,-58.516028
S02989,-34.485474,-58.548558
S02990,-34.478425,-58.496276
S02991,-34.504201,-58.549057
S02992,-34.487752,-58.580067
S02993,-34.481358,-58.574496
S02994,-34.488285,-58.493709
S02995,-34.475992,-58.524081
S02996,-34.504555,-58.561459
S02997,-34.492923,-58.505277
S02998,-34.512487,-58.565907
S02999,-34.492787,-58.509563
S03000,-34.514476,-58.535813
S03001,-34.489172,-58.564006
S03002,-34.474743,-58.56578
S03003,-34.503585,-58.57402
S03004,-34.473193,-58.541556
S03005,-34.470589,-58.496218
S03006,-34.466027,-58.530939
S03007,-34.466315,-58.514187
S03008,-34.482768,-58.500577
S03009,-34.506264,-58.542418
S03010,-34.456129,-58.523561
S03011,-34.518517,-58.5464
S03012,-34.515389,-58.570136
S03013,-34.500136,-58.553014
S03014,-34.493689,-58.584515
S03015,-34.507123,-58.566447
S03016,-33.340228,-60.217155
S03017,-33.332858,-60.241135
S03018,-33.334465,-60.221507
S03019,-33.658401,-59.866668
S03020,-34.986214,-58.377489
S03021,-34.633546,-58.587376
S03022,-34.636324,-58.616104
S03023,-34.648818,-58.65752
S03024,-34.623848,-58.603692
S03025,-34.661805,-58.649221
S03026,-34.681209,-58.617416
S03027,-34.66432,-58.6023
S03028,-34.699522,-58.639533
S03029,-34.665659,-58.617886
S03030,-34.656268,-58.60528
S03031,-34.675596,-58.623274
S03032,-34.643823,-58.649574
S03033,-34.634389,-58.564156
S03034,-34.664445,-58.627516
S03035,-34.682836,-58.63684
S03036,-34.678445,-58.639456
S03037,-37.330308,-59.115244
S03038,-37.324185,-59.132356
S03039,-37.304072,-59.142631
S03040,-37.325491,-59.140597
S03041,-37.323938,-59.137387
S03042,-37.32303,-59.128502
S03043,-35.989045,-62.71999
S03044,-35.966167,-62.729361
S03045,-35.971249,-62.728554
S03046,-38.855263,-60.07938
S03047,-38.724026,-60.451408
S03048,-38.372892,-60.264551
S03049,-38.389097,-60.271053
S03050,-35.43888,-60.176418
S03051,-34.511967,-58.496081
S03052,-34.541885,-58.520563
S03053,-34.505473,-58.490976
S03054,-34.527708,-58.499449
S03055,-34.529928,-58.488833
S03056,-34.526108,-58.483235
S03057,-34.535191,-58.485139
S03058,-34.537858,-58.496947
S03059,-34.542811,-58.514284
S03060,-34.533683,-58.474131
S03061,-34.509362,-58.480199
S03062,-34.523997,-58.486509
S03063,-34.531082,-58.520977
S03064,-34.537097,-58.47317
S03065,-34.534195,-58.535961
S03066,-34.549386,-58.507628
S03067,-34.508547,-58.504464
S03068,-34.492453,-58.482157
S03069,-34.499949,-58.499173
S03070,-34.505004,-58.494328
S03071,-34.520122,-58.521627
S03072,-34.5193,-58.537803
S03073,-34.533325,-58.532078
S03074,-34.545591,-58.518523
S03075,-34.5158,-58.510343
S03076,-39.525707,-62.661197
S03077,-34.715908,-58.393098
S03078,-34.741896,-58.370927
S03079,-34.711954,-58.408823
S03080,-34.697295,-58.425924
S03081,-34.695668,-58.374746
S03082,-34.706155,-58.403033
S03083,-34.703304,-58.394764
S03084,-34.688969,-58.421641
S03085,-34.727751,-58.362905
S03086,-34.691016,-58.396305
S03087,-34.670769,-58.412722
S03088,-34.705765,-58.377666
S03089,-34.665298,-58.411044
S03090,-38.880526,-62.078634
S03091,-38.892226,-62.065209
S03092,-34.92466,-57.90338
S03093,-34.874989,-57.873288
S03094,-34.933812,-57.878575
S03095,-34.86592,-57.905541
S03096,-38.343207,-59.607446
S03097,-34.436298,-58.729486
S03098,-34.347644,-58.788649
S03099,-34.387763,-58.734582
S03100,-34.417354,-58.724061
S03101,-34.383719,-58.756477
S03102,-34.389138,-58.720845
S03103,-34.385741,-58.830996
S03104,-34.355025,-58.817217
S03105,-34.344927,-58.804726
S03106,-34.427731,-58.731851
S03107,-34.378902,-58.739638
S03108,-34.35077,-58.784679
S03109,-34.348408,-58.84362
S03110,-34.425753,-58.716785
S03111,-34.359013,-58.794097
S03112,-34.334578,-58.786372
S03113,-34.589546,-58.589027
S03114,-34.596678,-58.561668
S03115,-34.610273,-58.57149
S03116,-34.629243,-58.538295
S03117,-34.598127,-58.571311
S03118,-34.569749,-58.591716
S03119,-34.601173,-58.560934
S03120,-34.582312,-58.576541
S03121,-34.626319,-58.555315
S03122,-34.636874,-58.545642
S03123,-36.306493,-61.721293
S03124,-34.83125,-58.181286
S03125,-34.761746,-58.212187
S03126,-34.792885,-58.200113
S03127,-34.765247,-58.212133
S03128,-34.774171,-58.215279
S03129,-34.828694,-58.18822
S03130,-34.788927,-58.214396
S03131,-34.886188,-58.176774
S03132,-34.754427,-58.229568
S03133,-34.80299,-58.166582
S03134,-34.795537,-58.21381
S03135,-34.768342,-58.209679
S03136,-34.757767,-58.201906
S03137,-34.777411,-58.263964
S03138,-34.798911,-58.171557
S03139,-34.832684,-58.100859
S03140,-34.773919,-58.230143
S03141,-34.82276,-58.180553
S03142,-34.79371,-58.167197
S03143,-34.766632,-58.239761
S03144,-34.167545,-59.789004
S03145,-36.3506,-56.722192
S03146,-36.357855,-56.725181
S03147,-36.683523,-56.693157
S03148,-36.530044,-56.691382
S03149,-36.726056,-56.685593
S03150,-36.542594,-56.713492
S03151,-37.11526,-56.880514
S03152,-37.108614,-56.876345
S03153,-37.251902,-56.973031
S03154,-37.255987,-56.975216
S03155,-34.849076,-62.466253
S03156,-34.909518,-58.364858
S03157,-34.893335,-58.559688
S03158,-34.859225,-58.525872
S03159,-34.86338,-58.50691
S03160,-34.866064,-58.52343
S03161,-34.888948,-58.512162
S03162,-34.889228,-58.563263
S03163,-34.564156,-58.747184
S03164,-34.547369,-58.719171
S03165,-34.569073,-58.743759
S03166,-34.544174,-58.711001
S03167,-34.555899,-58.690637
S03168,-34.578094,-58.742233
S03169,-34.556122,-58.73612
S03170,-34.553165,-58.703532
S03171,-34.534923,-58.702801
S03172,-34.568601,-58.739841
S03173,-34.558518,-58.702824
S03174,-34.568141,-58.680257
S03175,-34.554165,-58.697037
S03176,-34.541461,-58.714022
S03177,-34.557845,-58.682049
S03178,-34.585004,-58.730021
S03179,-34.554471,-58.758278
S03180,-34.579133,-58.684895
S03181,-34.552186,-58.684849
S03182,-34.579129,-58.730918
S03183,-34.578271,-58.712524
S03184,-34.543834,-58.728318
S03185,-34.562203,-58.744689
S03186,-34.580462,-58.73917
S03187,-34.508789,-58.775303
S03188,-34.51264,-58.763873
S03189,-34.523495,-58.785398
S03190,-34.521355,-58.740204
S03191,-34.507652,-58.739091
S03192,-34.510167,-58.799174
S03193,-34.528409,-58.758282
S03194,-34.512959,-58.724846
S03195,-34.498328,-58.707462
S03196,-34.501642,-58.692734
S03197,-34.488727,-58.732472
S03198,-34.495801,-58.689949
S03199,-34.472132,-58.757259
S03200,-34.501199,-58.648636
S03201,-34.473454,-58.740682
S03202,-34.501155,-58.697643
S03203,-34.494065,-58.708621
S03204,-34.4924,-58.657487
S03205,-34.482049,-58.724475
S03206,-34.50551,-58.706116
S03207,-34.467902,-58.750438
S03208,-34.502691,-58.676981
S03209,-34.489301,-58.705547
S03210,-34.501194,-58.725738
S03211,-34.524315,-58.711004
S03212,-34.505869,-58.71905
S03213,-34.599958,-58.653729
S03214,-34.595252,-58.634031
S03215,-34.594697,-58.629715
S03216,-34.580298,-58.642572
S03217,-34.593585,-58.620514
S03218,-34.630532,-58.629373
S03219,-34.650133,-58.669848
S03220,-34.659319,-58.661865
S03221,-34.662449,-58.676666
S03222,-34.634507,-58.654483
S03223,-34.662446,-58.691497
S03224,-34.657231,-58.696878
S03225,-34.680278,-58.670423
S03226,-34.666234,-58.676712
S03227,-34.644903,-58.690471
S03228,-34.636484,-58.694049
S03229,-34.666831,-58.664282
S03230,-34.612711,-58.675459
S03231,-35.871224,-57.896765
S03232,-34.936771,-57.926719
S03233,-34.968872,-57.973275
S03234,-34.999036,-58.04303
S03235,-34.912176,-57.942342
S03236,-34.996106,-58.037413
S03237,-34.864794,-58.10517
S03238,-34.914621,-57.963367
S03239,-34.935446,-57.906828
S03240,-34.961992,-58.060666
S03241,-36.801353,-63.339591
S03242,-34.675379,-58.34879
S03243,-36.756303,-59.857601
S03244,-36.311147,-57.67302
S03245,-36.311139,-57.687163
S03246,-34.853508,-58.494428
S03247,-36.044276,-60.01952
S03248,-35.516073,-58.320007
S03249,-38.011108,-57.554578
S03250,-38.001436,-57.675987
S03251,-37.018187,-62.415828
S03252,-34.594334,-60.947166
S03253,-34.578108,-60.984331
S03254,-34.776089,-58.388897
S03255,-34.765936,-58.378281
S03256,-35.123557,-57.458923
S03257,-34.754761,-58.580263
S03258,-34.817193,-58.631265
S03259,-34.739053,-58.61739
S03260,-34.669874,-58.798871
S03261,-34.790881,-58.309716
S03262,-36.773314,-59.093733
S03263,-33.338626,-60.213653
S03264,-33.35287,-60.197559
S03265,-36.280159,-62.548673
S03266,-36.009585,-62.670415
S03267,-35.966957,-62.718247
S03268,-34.649767,-58.707516
S03269,-34.908362,-57.943975
S03270,-34.922132,-57.94108
S03271,-36.916953,-60.303601
S03272,-34.519529,-58.473964
S03273,-34.818463,-58.511418
S03274,-34.533349,-58.698348
S03275,-34.800138,-58.3547
S03276,-34.851438,-58.381131
S03277,-34.826609,-58.383648
S03278,-34.79514,-58.354249
S03279,-34.798486,-58.358719
S03280,-34.717728,-58.334315
S03281,-33.860469,-59.423408
S03282,-34.812617,-58.452123
S03283,-34.811016,-58.46166
S03284,-34.814276,-58.493244
S03285,-34.795101,-58.481037
S03286,-34.805809,-58.466405
S03287,-34.811421,-58.26953
S03288,-38.016861,-57.560655
S03289,-38.001167,-57.608003
S03290,-34.457657,-58.68586
S03291,-34.50341,-58.642387
S03292,-34.476506,-58.623642
S03293,-34.761561,-58.432419
S03294,-34.806416,-58.409183
S03295,-34.805051,-58.42901
S03296,-34.795212,-58.431537
S03297,-34.781808,-58.846465
S03298,-34.690568,-58.561716
S03299,-34.769098,-58.645846
S03300,-34.682078,-58.561025
S03301,-34.702618,-58.524188
S03302,-34.695447,-58.538567
S03303,-34.661512,-58.723293
S03304,-34.664738,-58.711117
S03305,-34.707402,-58.70813
S03306,-34.650708,-58.752036
S03307,-34.660492,-58.77015
S03308,-34.602623,-58.730376
S03309,-34.612465,-58.776972
S03310,-34.602326,-58.762269
S03311,-33.91603,-60.829577
S03312,-38.007972,-62.817515
S03313,-34.722669,-58.25867
S03314,-34.741975,-58.266028
S03315,-34.742983,-58.228006
S03316,-34.434628,-59.449878
S03317,-34.446691,-58.545211
S03318,-34.496565,-58.590105
S03319,-34.505669,-58.528378
S03320,-37.328412,-59.141594
S03321,-34.54127,-58.506273
S03322,-34.684539,-58.436779
S03323,-34.693866,-58.425005
S03324,-34.389239,-58.743551
S03325,-34.419379,-58.738213
S03326,-34.421549,-58.740855
S03327,-34.399037,-58.734532
S03328,-34.586236,-58.574258
S03329,-34.870682,-58.502846
S03330,-34.550294,-58.715692
S03331,-34.482218,-58.693497
S03332,-34.47837,-58.724644
S03333,-34.632951,-58.684873
S03334,-34.634437,-58.696757
S03335,-34.6005855795,-58.5127015868
S03336,-34.6082592763,-58.5065031279
S03337,-34.5995260369,-58.5024210389
S03338,-34.613058544,-58.4959190797
S03339,-34.5988625344,-58.5156110727
S03340,-34.6060694703,-58.4720619959
S03341,-34.6049291266,-58.45970197
S03342,-34.6053288572,-58.4758777533
S03343,-34.6150162754,-58.5150333646
S03344,-34.6275450762,-58.4095720793
S03345,-34.609947207,-58.4116182227
S03346,-34.607113199,-58.3974366067
S03347,-34.60280787,-58.4063620132
S03348,-34.6278086584,-58.4874410874
S03349,-34.6168469362,-58.4973674576
S03350,-34.6360927199,-58.4847289571
S03351,-34.6265564768,-58.4809310942
S03352,-34.635535776,-58.4732230147
S03353,-34.6403398574,-58.508779279
S03354,-34.536190407,-58.4662884223
S03355,-34.6491238227,-58.4973642034
S03356,-34.6625530029,-58.5029015832
S03357,-34.6376977278,-58.5236839523
S03358,-34.645201515,-58.4762775131
S03359,-34.6426628882,-58.5147794609
S03360,-34.6440141349,-58.4929117416
S03361,-34.6463432299,-58.5111333757
S03362,-34.6571555246,-58.5237147353
S03363,-34.5692545855,-58.5066768334
S03364,-34.5852273398,-58.4945208947
S03365,-34.579493353,-58.510181201
S03366,-34.578799194,-58.4805912791
S03367,-34.6184603995,-58.4034253753
S03368,-34.6137037094,-58.4100466861
S03369,-34.6050410902,-58.4101389296
S03370,-34.6162232919,-58.4000140846
S03371,-34.6229916182,-58.3972941697
S03372,-34.5884815619,-58.4432947714
S03373,-34.5933950651,-58.4654326514
S03374,-34.5864362271,-58.4552083198
S03375,-34.5837589821,-58.4547179608
S03376,-34.5845158903,-58.449268292
S03377,-34.6019136886,-58.4607675027
S03378,-34.5902038721,-58.4677322871
S03379,-34.5782315183,-58.4397793028
S03380,-34.5711203129,-58.4404246914
S03381,-34.5831844186,-58.4412765145
S03382,-34.5710340156,-58.4308875004
S03383,-34.5764852689,-58.4941453706
S03384,-34.5497224038,-58.4697947426
S03385,-34.5489073063,-58.4833832803
S03386,-34.5422162677,-58.4745731043
S03387,-34.5438512123,-58.4783051843
S03388,-34.5530915083,-58.4758573503
S03389,-34.5691163603,-58.4735455963
S03390,-34.5548434339,-58.4894189226
S03391,-34.5801620298,-58.4872038948
S03392,-34.576077794,-58.4810656631
S03393,-34.5657316789,-58.4789739097
S03394,-34.5652545678,-58.4890854681
S03395,-34.5873704311,-58.5036612168
S03396,-34.6160735592,-58.4706136576
S03397,-34.6090883264,-58.4686364381
S03398,-34.6150972223,-58.4832112051
S03399,-34.6154278842,-58.487507086
