Domicilio,Facultad,Municipio,Pais,Provincia,Universidad,index,lat,lng,coords,zona_id
Av. Güiraldes 689 - San Antonio De Areco - Buenos Aires ,Escuela de Desarrollo Social y Humano,San Antonio de Areco,ARG,Buenos Aires,Universidad Nacional de San Antonio de Areco,1403,-34.2573275,-59.47979,"(-34.2573275, -59.47979)",U00211
Thames 1594 - Baradero - Buenos Aires ,Sede Baradero,Baradero,ARG,Buenos Aires,Universidad Nacional de San Antonio de Areco,3123,-33.810398,-59.5101223,"(-33.810398, -59.5101223)",U00345
Caseros 2241 - San Isidro - Buenos Aires ,Escuela de Economía y Negocios - San Isidro,San Isidro,ARG,Buenos Aires,Universidad Nacional de San Martín,3135,-34.46128,-58.51002,"(-34.46128, -58.51002)",U00346
25 de Mayo 1405 - Barrio Gral. San Martin - Buenos Aires ,Instituto del Transporte,25 de Mayo,ARG,Buenos Aires,Universidad Nacional de San Martín,675,-35.4322359,-60.1784329,"(-35.4322359, -60.178432900000004)",U00146
Av Independencia 1900 - San Miguel De Tucuman - Tucumán ,Facultad de Ciencias Económicas,San Miguel de Tucumán,ARG,Tucuman,Universidad Nacional de Tucumán,3168,-26.8442354,-65.2313518,"(-26.8442354, -65.2313518)",U00035
Alfonsina Storni 41 - Ezeiza - Buenos Aires ,Departamento de Desarrollo Aeroportuario,Ezeiza,ARG,Buenos Aires,Universidad Provincial de Ezeiza,432,-34.7892088,-58.5254058,"(-34.7892088, -58.525405799999994)",U00115
Sarmiento 763 - Gral. La Madrid - Buenos Aires ,Sede Académica General La Madrid,General La Madrid,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3197,-37.2470261,-61.2598358,"(-37.2470261, -61.2598358)",U00347
CORFO Ruta 3 Km 794 - Hilario Ascasubi - Buenos Aires ,Sede Académica Hilario Ascasubi,Villarino,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3198,-39.37576,-62.64676,"(-39.37576, -62.64676)",U00348
Hipólito Irigoyen 445 - Pellegrini - Buenos Aires ,Sede Académica Pellegrini,Pellegrini,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3199,-36.27371,-63.15318,"(-36.273709999999994, -63.153180000000006)",U00349
Rivadavia 1358 - Laprida - Buenos Aires ,Subsede Académica Laprida,Laprida,ARG,Buenos Aires,Universidad Provincial del Sudoeste,3202,-37.5473384,-60.8002088,"(-37.547338399999994, -60.8002088)",U00350
Ramón Franco 5050 - Villa Dominico - Buenos Aires ,Facultad Regional Avellaneda,Avellaneda,ARG,Buenos Aires,Universidad Tecnológica Nacional,3203,-34.694951,-58.327523,"(-34.694951, -58.327523)",U00351
Mozart 2300 - Ciudad Autonoma de Buenos Aires,Facultad Regional Buenos Aires,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Tecnológica Nacional,3204,-34.6594074,-58.4691224,"(-34.6594074, -58.469122399999996)",U00352
Maestro M. López esq.Cruz Roja Argentina s/n - Córdoba - Córdoba ,Facultad Regional Córdoba,Córdoba,ARG,Cordoba,Universidad Tecnológica Nacional,3205,-31.36149,-64.23559,"(-31.361490000000003, -64.23559)",U00353
Estanislao Zeballos 1341 - Rosario - Santa Fé ,Facultad Regional Rosario,Rosario,ARG,Santa Fe,Universidad Tecnológica Nacional,3211,-32.997985,-60.7635556,"(-32.997985, -60.7635556)",U00016
Av. Gral Urquiza 314 - San Rafael - Mendoza ,Facultad Regional San Rafael,San Rafael,ARG,Mendoza,Universidad Tecnológica Nacional,3213,-34.6019031,-68.3269938,"(-34.6019031, -68.3269938)",U00354
calle Inmigrantes 555 - Rio Gallegos - Santa Cruz ,Facultad Regional Santa Cruz,Güer Aike,ARG,Santa Cruz,Universidad Tecnológica Nacional,3214,-51.6348654,-69.2184299,"(-51.634865399999995, -69.21842990000002)",U00355
Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Economía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Torcuato Di Tella,689,-34.5478312,-58.4489132,"(-34.547831200000005, -58.4489132)",U00154
Av. Figueroa Alcorta 7350 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Negocios,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Torcuato Di Tella,689,-34.5478312,-58.4489132,"(-34.547831200000005, -58.4489132)",U00154
Corrientes 1254 - Rosario - Santa Fé ,Instituto Universitario del Gran Rosario,Rosario,ARG,Santa Fe,Instituto Universitario del Gran Rosario,3222,-32.9514498,-60.6437649,"(-32.9514498, -60.6437649)",U00356
Santa Fe 1859 - Venado Tuerto - Santa Fé ,Instituto Universitario del Gran Rosario- Extensión aúlica Venado Tuerto,General López,ARG,Santa Fe,Instituto Universitario del Gran Rosario,2129,-33.732635,-61.9660637,"(-33.732634999999995, -61.9660637)",U00287
Av. Corrientes 345 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Instituto de Formación, Capacitación, Perfeccionamiento y Actualización Docente",Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Instituto Universitario de Seguridad Marítima,3225,-34.60318,-58.37179,"(-34.60318, -58.371790000000004)",U00045
Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Educacion y Deporte,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Instituto Universitario River Plate,2287,-34.5450779,-58.45097,"(-34.545077899999995, -58.45097)",U00313
Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,747,-34.61572,-58.36597,"(-34.61572, -58.36597)",U00002
Uruguay 750 - Mendoza - Mendoza ,Facultad de Humanidades y Ciencias de la Educación,Mendoza,ARG,Mendoza,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,2301,-32.8824275,-68.859046,"(-32.882427500000006, -68.85904599999999)",U00316
Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Psicopedagogía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Pontificia Universidad Católica Argentina Santa María de los Buenos Aires,747,-34.61572,-58.36597,"(-34.61572, -58.36597)",U00002
Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Desarrollo e Investigación Educativos,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Abierta Interamericana,2,-34.60908,-58.37636,"(-34.60908, -58.37636)",U00008
Av. Pellegrini 1816 - Rosario - Santa Fé ,Facultad de Desarrollo e Investigación Educativos - Rosario,Rosario,ARG,Santa Fe,Universidad Abierta Interamericana,450,-33.0316896,-60.6372831,"(-33.0316896, -60.6372831)",U00054
Don Bosco 80 - San Nicolas - Buenos Aires ,Facultad de Desarrollo e Investigación Educativos - San Nicolas,San Nicolás,ARG,Buenos Aires,Universidad Abierta Interamericana,2334,-33.3364559,-60.2195061,"(-33.336455900000004, -60.2195061)",U00317
Chacabuco 90 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Motricidad Humana y Deportes,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Abierta Interamericana,2,-34.60908,-58.37636,"(-34.60908, -58.37636)",U00008
Av. Pellegrini 1816 - Rosario - Santa Fé ,Facultad de Motricidad Humana y Deportes - Rosario,Rosario,ARG,Santa Fe,Universidad Abierta Interamericana,450,-33.0316896,-60.6372831,"(-33.0316896, -60.6372831)",U00054
Bartolomé Mitre 1411 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Psicológicas,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Argentina John F. Kennedy,30,-34.60765,-58.3865,"(-34.60765, -58.3865)",U00000
Cerrito 1250 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Educación,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Austral,1656,-34.59351,-58.38275,"(-34.593509999999995, -58.38275)",U00249
Corrientes y 1º de Mayo -- - Gualeguay - Entre Ríos ,Facultad de Ciencias de la Vida y la Salud. Sede Gualeguay,Gualeguay,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,3267,-33.146686,-59.308746,"(-33.146685999999995, -59.308746)",U00043
Las Violetas 853 - Chajari - Entre Ríos ,Facultad de Ciencia y Tecnología. Sede Federación,Federación,ARG,Entre Rios,Universidad Autónoma de Entre Ríos,3269,-30.75447,-57.98479,"(-30.75447, -57.984790000000004)",U00224
Av. de Mayo 866 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Departamento de Psicología y Ciencias Pedagógicas,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad CAECE,1279,-34.60889,-58.37873,"(-34.60889, -58.378730000000004)",U00008
Obispo Trejo 323 - Córdoba - Córdoba ,Facultad de Educación,Córdoba,ARG,Cordoba,Universidad Católica de Córdoba,3297,-31.4194179,-64.1869724,"(-31.4194179, -64.18697239999999)",U00007
José Ignacio de la Roza 1516 - San Juan - San Juan ,Facultad de Educación,San Juan,ARG,San Juan,Universidad Católica de Cuyo,3304,-31.5392657,-68.5885474,"(-31.5392657, -68.58854740000001)",U00065
Alem 235 - Bahia Blanca - Buenos Aires ,Unidad Académica Bahía Blanca - Facultad de Humanidades,Bahía Blanca,ARG,Buenos Aires,Universidad Católica de La Plata,3319,-38.7124213,-62.2618942,"(-38.712421299999995, -62.2618942)",U00357
Moreno 1056 - Rosario - Santa Fé ,Unidad Académica Rosario - Facultad de Humanidades,Rosario,ARG,Santa Fe,Universidad Católica de La Plata,3321,-33.1933507,-60.4708966,"(-33.193350699999996, -60.4708966)",U00358
Av. Jauretche 1036 - Posadas - Misiones ,Ciencias de la Salud,Posadas,ARG,Misiones,Universidad Católica de las Misiones,3322,-27.3565839,-55.9378418,"(-27.356583899999997, -55.937841799999994)",U00359
Av. Jauretche 1036 - Posadas - Misiones ,Ciencias Humanas,Posadas,ARG,Misiones,Universidad Católica de las Misiones,3322,-27.3565839,-55.9378418,"(-27.356583899999997, -55.937841799999994)",U00359
Campo Castañares s/n - Salta - Salta ,Escuela de Educación y Perfeccionamiento Docente - Sistema de Educación a Distancia -,Salta,ARG,Salta,Universidad Católica de Salta,94,-65.3940388,-24.7399601,"(-65.39403879999999, -24.7399601)",U00067
Campo Castañares s/n - Salta - Salta ,Escuela Universitaria de Educación Física,Salta,ARG,Salta,Universidad Católica de Salta,94,-65.3940388,-24.7399601,"(-65.39403879999999, -24.7399601)",U00067
Iturraspe 842 - Reconquista - Santa Fé ,Facultad de Humanidades - Reconquista,General Obligado,ARG,Santa Fe,Universidad Católica de Santa Fe,2088,-29.143066,-59.6464623,"(-29.143065999999997, -59.6464623)",U00279
Av. Alsina Y Dalmacio Vélez Sarsfield s/n - Santiago Del Estero - Santiago Del Estero ,Facultad de Ciencias de la Salud,Santiago del Estero,ARG,Santiago Del Estero,Universidad Católica de Santiago del Estero,104,-27.79951,-64.23934,"(-27.799509999999998, -64.23934)",U00071
Paraguay 1401 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Ciencias Empresariales y Sociales,124,-34.5983,-58.38711,"(-34.5983, -58.38711)",U00010
Avenida Pellegrini 1556 - Rosario - Santa Fé ,Centro Regional Rosario,Rosario,ARG,Santa Fe,Universidad de Concepción del Uruguay,3361,-32.9989318,-60.761082,"(-32.9989318, -60.761081999999995)",U00016
Alberdi 72 - Concordia - Entre Ríos ,Unidad Académica Concordia,Concordia,ARG,Entre Rios,Universidad de Concepción del Uruguay,3371,-31.3960828,-58.0169977,"(-31.3960828, -58.016997700000005)",U00360
Garibaldi 155 - Venado Tuerto - Santa Fé ,Unidad Académica Venado Tuerto,General López,ARG,Santa Fe,Universidad de Concepción del Uruguay,3372,-33.750914,-61.9545517,"(-33.750914, -61.954551699999996)",U00361
Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Actividad Física y Deporte,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Flores,535,-34.63249,-58.46276,"(-34.632490000000004, -58.462759999999996)",U00130
Mengelle 8 - Cipolletti - Río Negro ,Facultad de Actividad Física y Deporte - Subsede Comahue,General Roca,ARG,Rio Negro,Universidad de Flores,537,-38.940768,-68.002598,"(-38.940768, -68.00259799999999)",U00131
Pedernera 275 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Psicología y Ciencias Sociales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de Flores,535,-34.63249,-58.46276,"(-34.632490000000004, -58.462759999999996)",U00130
Mengelle 8 - Cipolletti - Río Negro ,Facultad de Psicología y Ciencias Sociales - Subsede Comahue,General Roca,ARG,Rio Negro,Universidad de Flores,537,-38.940768,-68.002598,"(-38.940768, -68.00259799999999)",U00131
Catamarca 147 - Mendoza - Mendoza ,Facultad de Ciencias Médicas,Mendoza,ARG,Mendoza,Universidad del Aconcagua,134,-32.8897488,-68.8362971,"(-32.8897488, -68.8362971)",U00011
Gascón 3145 - Mar Del Plata - Buenos Aires ,Facultad de Ciencias de la Educación,General Pueyrredón,ARG,Buenos Aires,Universidad de la Fraternidad de Agrupaciones Santo Tomás de Aquino,142,-38.0031139,-57.5575811,"(-38.003113899999995, -57.5575811)",U00075
Av. Rivadavia 2258 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Humanidades,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad de la Marina Mercante,144,-34.60968,-58.39841,"(-34.60968, -58.39841)",U00021
Diagonal 80 723 - La Plata - Buenos Aires ,Facultad de Ciencias Humanas,La Plata,ARG,Buenos Aires,Universidad del Este,541,-34.9073787,-57.9489728,"(-34.9073787, -57.9489728)",U00132
Rodriguez Peña 670 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Escuela de Estudios Orientales,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad del Salvador,551,-34.60114,-58.39138,"(-34.60114, -58.391380000000005)",U00000
Lavalle 1878 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,"Facultad de Filosofía, Letras y Estudios Orientales",Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad del Salvador,3420,-34.60319,-58.39354,"(-34.603190000000005, -58.39354)",U00000
Paseo Dr. Descotte 750 - Mendoza - Mendoza ,Facultad de Ingeniería,Mendoza,ARG,Mendoza,Universidad de Mendoza,552,-32.891485,-68.8612447,"(-32.891484999999996, -68.8612447)",U00014
Machado 854 - Moron - Buenos Aires ,"Facultad de Filosofía, Ciencias de la Educación y Humanidades",Morón,ARG,Buenos Aires,Universidad de Morón,162,-34.6464148,-58.6204543,"(-34.646414799999995, -58.62045429999999)",U00022
Vito Dumas 284 - Victoria - Buenos Aires ,Escuela de Educación,San Fernando,ARG,Buenos Aires,Universidad de San Andrés,1764,-34.4464719,-58.5312505,"(-34.4464719, -58.5312505)",U00255
Entre Ríos 495 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Humanas y de la Conducta,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Favaloro,3441,-34.614806,-58.393997,"(-34.614806, -58.393997)",U00362
Hipólito Irigoyen y Pionero Engwald 0 - Eldorado - Misiones ,Departamento de Ciencias de la Salud Eldorado,Eldorado,ARG,Misiones,Universidad Gastón Dachary,2166,-26.41525,-54.61133,"(-26.41525, -54.61133)",U00290
Av. Acceso Este 2245 - San Jose (Dpto. Guaymallen) - Mendoza ,Facultad de Educación,Guaymallén,ARG,Mendoza,Universidad Juan Agustín Maza,3445,-32.8993692,-68.8119967,"(-32.899369199999995, -68.81199670000001)",U00079
Sarmiento 2037 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Pedagogía,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Metropolitana para la Educación y el Trabajo,192,-34.6059,-58.39574,"(-34.6059, -58.39574)",U00012
España 350 - Avellaneda - Buenos Aires ,Departamento de Salud y Actividad Física,Avellaneda,ARG,Buenos Aires,Universidad Nacional de Avellaneda,194,-34.6628049,-58.3722248,"(-34.6628049, -58.372224800000005)",U00081
Maestro Quiroga s/n - San Fernando del Valle de Catamarca - Catamarca ,Facultad de Ciencias de la Salud,San Fernando del Valle de Catamarca,ARG,Catamarca,Universidad Nacional de Catamarca,2832,-28.46444,-65.79873,"(-28.464440000000003, -65.79873)",U00325
Ctro. Univ Parque G.San Martin Sin nro. - Mendoza - Mendoza ,Facultad de Educación,Mendoza,ARG,Mendoza,Universidad Nacional de Cuyo,3481,-32.881753,-68.876431,"(-32.881753, -68.87643100000001)",U00084
Centro de Estudios Tunuyán Sin nro. - Tunuyan - Mendoza ,Facultad de Educación - Delegación Tunuyán,Tunuyán,ARG,Mendoza,Universidad Nacional de Cuyo,3489,-33.57726,-69.0163,"(-33.577259999999995, -69.0163)",U00039
Bernardo de Irigoyen 350 Fac. - San Rafael - Mendoza ,Facultad de Filosofía y Letras - Delegación San Rafael,San Rafael,ARG,Mendoza,Universidad Nacional de Cuyo,3495,-34.61312,-68.3268885,"(-34.61312, -68.3268885)",U00017
Vergara 2222 - Hurlingham - Buenos Aires ,Instituto de Educación,Hurlingham,ARG,Buenos Aires,Universidad Nacional de Hurlingham,623,-34.6164566,-58.6342231,"(-34.6164566, -58.6342231)",U00032
29 de Septiembre 3901 - Remedios de Escalada - Buenos Aires ,Departamento de Salud Comunitaria,Lanús,ARG,Buenos Aires,Universidad Nacional de Lanús,238,-34.7342286,-58.3901502,"(-34.7342286, -58.3901502)",U00089
Ortiz de Ocampo S/N° - Olta - La Rioja ,Delegación Académica Olta,General Belgrano,ARG,La Rioja,Universidad Nacional de La Rioja,3548,-30.63073,-66.2647,"(-30.63073, -66.2647)",U00363
Dalmacio Vélez Sarsfield y 9 de Julio sn - Punta De Los Llanos - La Rioja ,Delegación Académica Tama,La Rioja,ARG,La Rioja,Universidad Nacional de La Rioja,3549,-29.41492,-66.8472849,"(-29.414920000000002, -66.84728489999999)",U00364
Bolívar 1674 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Área transdepartamental de Formación Docente,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de las Artes,699,-34.62788,-58.3724,"(-34.62788, -58.3724)",U00157
Irigoyen 2000 - Cipolletti - Río Negro ,Facultad de Ciencias de la Educación,General Roca,ARG,Rio Negro,Universidad Nacional del Comahue,3587,-38.94155,-67.9722634,"(-38.94155, -67.9722634)",U00365
Centenario 1399 - Merlo - Buenos Aires ,Escuela de Humanidades,Merlo,ARG,Buenos Aires,Universidad Nacional del Oeste,3010,-34.6730399,-58.6997501,"(-34.6730399, -58.6997501)",U00337
Miguel Sanchez 1050 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Facultad de Ciencias Sociales - sede CABA,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de Lomas de Zamora,3611,-34.60536,-58.46687,"(-34.60536, -58.46686999999999)",U00366
12 de Octubre y San Juan - - Bahia Blanca - Buenos Aires ,Departamento de Humanidades,Bahía Blanca,ARG,Buenos Aires,Universidad Nacional del Sur,3613,-38.7061599,-62.26391,"(-38.706159899999996, -62.263909999999996)",U00103
Av. del Libertador 1700 - San Fernando - Buenos Aires ,Delegación Académica San Fernando,San Fernando,ARG,Buenos Aires,Universidad Nacional de Luján,3618,-34.44856,-58.53662,"(-34.44856, -58.53661999999999)",U00367
Ejército de los Andes 950 - San Luis - San Luis ,Facultad de Psicología,Juan Martín de Pueyrredón,ARG,San Luis,Universidad Nacional de San Luis,1216,-33.291382,-66.3379054,"(-33.291382, -66.3379054)",U00172
Dragones 2201 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ,Instituto de Ciencias de la Rehabilitación y el Movimiento,Ciudad de Buenos Aires,ARG,Ciudad Autonoma De Buenos Aires,Universidad Nacional de San Martín,3675,-34.551954,-58.4417878,"(-34.551953999999995, -58.4417878)",U00368
