cue,anexo,nombre_estab,lat,lng,municipio,Provincia,nivel,sector de gestión,Matricula est 5to
290030,0,Inst. Social Militar Dr. Dámaso Centeno,-34.6217164339877,-58.4434769763657,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Estatal,62.0
200271,0,Centro Educativo de Nivel Secundario N° 52,-34.622561439835,-58.4279354013902,6,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,62.0
201297,0,Esc. Normal Superior N° 04 Estanislao Severo Zeballos,-34.6180469481465,-58.435297018533106,6,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,62.0
200883,0,Liceo N° 12 Fray Mamerto Esquiú,-34.6221033094834,-58.43515413700379,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,62.0
200871,0,Esc. de Comercio N° 19 Juan Montalvo,-34.6209844621555,-58.4300295537138,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,62.0
201410,0,Liceo N° 02 Amancio Alcorta,-34.6180469481465,-58.435297018533106,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,62.0
202904,0,Esc. de Educación Media N° 01/07,-34.614194837697895,-58.4307375001073,6,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,62.0
201531,0,Inst. Privado de Educación Técnica y Formación Profesional 13,-34.6207211269813,-58.3672048917925,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,55.0
200565,0,Inst. Colegio de Ntra. Señora,-34.599615680540104,-58.378125132536795,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201134,0,Inst. Privado Mallinckrodt,-34.5929217061566,-58.383788865502204,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
200568,0,Inst. Industrial Luis A. Huergo,-34.6167471129947,-58.3745707373641,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,55.0
200562,0,Inst. San Marón,-34.5977682375612,-58.378846377169,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201496,0,Inst. José Manuel Estrada,-34.6249905862651,-58.390719024657,1,Ciudad Autonoma de Buenos Aires,Secundario y Superior No Universitario Común - Secundario de Jóvenes y Adultos,Privado,55.0
200633,0,Inst. La Providencia,-34.6240619989455,-58.3859854843709,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201239,0,Inst. Inmaculada Concepción,-34.6198554927848,-58.3826861926503,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201146,0,Colegio Los Robles,-34.6137337012215,-58.3881416186962,1,Ciudad Autonoma de Buenos Aires,Primario y Secundario Común,Privado,55.0
200543,0,Inst. Privado Simón Bolivar,-34.621363659641396,-58.37291334456761,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,55.0
200768,0,Inst. Sta. Catalina,-34.6265660212471,-58.376184975204495,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Privado,55.0
200748,0,Colegio Esteban Echeverría,-34.621968476110304,-58.3794146676003,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201701,0,Inst. Prebístero Manuel Alberti,-34.6311708123957,-58.3905130640088,1,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Privado,55.0
200749,0,Inst. Jesús María de San Vicente de Paul,-34.6198261132499,-58.379010684663896,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
200650,0,Colegio Don Bosco,-34.6119905615207,-58.390248092265395,1,Ciudad Autonoma de Buenos Aires,Primario y Secundario Común,Privado,55.0
201176,0,Inst. Sta. Rosa,-34.607780812289,-58.3900443913445,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
200561,0,Inst. Jesús María,-34.5938136963114,-58.3860530473413,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
201174,0,Inst. Argentino de Enseñanza Secundaria,-34.6035051985908,-58.389308126077395,1,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Privado,55.0
200867,0,Inst. Raúl Scalabrini Ortiz,-34.6073196912664,-58.3802152316831,1,Ciudad Autonoma de Buenos Aires,Secundario y Superior No Universitario Común,Privado,55.0
200118,0,Inst. Comunidad Filii Dei,-34.583317065489304,-58.3768002296424,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,55.0
290007,0,Inst. Libre de Segunda Enseñanza,-34.602022242028106,-58.383730451504896,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,55.0
200771,0,Inst. Los Angeles,-34.631006052515104,-58.3905245376355,1,Ciudad Autonoma de Buenos Aires,Primario y Secundario Especial,Privado,55.0
202908,0,Centro Educativo de Nivel Secundario N° 92,-34.612518004102,-58.42549041933471,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
201298,0,Esc. Técnica N° 29 Reconquista de Buenos Aires,-34.621791747671196,-58.416246444128,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
201303,0,Esc. de Comercio N° 22 Gustavo Adolfo Martínez Zuviría,-34.6290503012632,-58.42293849296989,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
200020,0,Centro Educativo de Nivel Secundario N° 15,-34.615677678476096,-58.4195044266128,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
202497,0,UGEE N° 02 Bachillerato Popular de Adultos y Adolescentes IMPA,-34.6113656088554,-58.4271654026115,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200997,0,Esc. Normal Superior N° 07 José María Torres,-34.6025761749668,-58.42499927670671,5,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,40.0
203034,0,Esc. Superior de Educación Artística en Arte Cerámico N° 01,-34.6103895247262,-58.41844364914579,5,Ciudad Autonoma de Buenos Aires,Secundario Común - Otros Servicios Educativos de las modalidadades Común y de Jóvenes y Adultos,Estatal,40.0
200651,0,Centro Educativo de Nivel Secundario N° 20,-34.6108955130063,-58.422259356659296,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
201222,0,Esc. de Comercio N° 08 Patricias Argentinas,-34.6025761749668,-58.42499927670671,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
201422,0,Esc. de Comercio N° 25 Santiago de Liniers,-34.6025761749668,-58.42499927670671,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
201517,0,Colegio N° 10 José de San Martín,-34.616773432360894,-58.4236035933799,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
201113,0,Bachillerato con Orientación Artística N° 01 Antonio Berni,-34.616773432360894,-58.4236035933799,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200106,0,Centro Educativo de Nivel Secundario N° 23,-34.6186668935276,-58.426323075015205,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200551,0,Centro Educativo de Nivel Secundario N° 47,-34.6186668935276,-58.426323075015205,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
202036,0,Conservatorio de Música de la Ciudad de Buenos Aires,-34.605838528197495,-58.4136991024239,5,Ciudad Autonoma de Buenos Aires,Secundario Común - Superior No Universitario Común - Otros Servicios Educativos de la modalidad Común,Estatal,40.0
201448,0,Esc. Técnica N° 30 Dr. Norberto Piñero,-34.599329302109,-58.419124829907396,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
201550,0,Centro Educativo de Nivel Secundario N° 29,-34.6033788550838,-58.42654700069,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200973,0,Colegio N° 03 Mariano Moreno,-34.6107134930464,-58.4168189927254,5,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,40.0
202407,0,Esc. de Educación Media N° 01/02° E.Reingreso,-34.6079283527041,-58.417561741833204,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200301,0,Centro Educativo de Nivel Secundario N° 35,-34.612518004102,-58.42549041933471,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
200453,1,Centro Educativo de Nivel Secundario N° 37 anexo,-34.612518004102,-58.42549041933471,5,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,40.0
201847,0,UGEE N° 01 Unidad de Gestión Educativa Experimental N° 01,-34.590186257049304,-58.39223881795589,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
201423,0,Esc. de Comercio N° 10 Islas Malvinas,-34.5995175155778,-58.395120238065005,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
201234,0,Liceo N° 04 Remedios de Escalada de San Martín,-34.5995175155778,-58.395120238065005,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,60.0
200696,0,Esc. Normal Superior N° 01 en Lenguas Vivas Presidente R. Saenz Peña,-34.5995175155778,-58.395120238065005,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,60.0
200045,0,Centro Educativo de Nivel Secundario N° 63,-34.5973534102805,-58.393802867076104,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
201416,0,Colegio N° 15 Revolución de Mayo,-34.5965385151995,-58.404955054952005,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,60.0
200744,0,Liceo N° 01 José Figueroa Alcorta,-34.592888206209196,-58.4060038299922,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,60.0
200920,0,Colegio N° 06 Manuel Belgrano,-34.5965385151995,-58.404955054952005,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,60.0
200480,0,Centro Educativo de Nivel Secundario N° 69,-34.5806428643186,-58.3974015024951,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
202500,0,UGEE N° 03 Bachillerato Popular de Adultos y Adolescentes Maderera Córdoba,-34.5978769285045,-58.4110865905482,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
290008,0,Escuela Superior de Comercio Carlos Pellegrini,-34.5971621762995,-58.394001093721506,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,60.0
200394,0,Centro Educativo de Nivel Secundario N° 24,-34.5983582529109,-58.402424838975705,2,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,60.0
202815,0,Servicio de Educación a Distancia (SEAD),-34.5974203259516,-58.39070446836289,2,Ciudad Autonoma de Buenos Aires,Primario y Secundario Común,Estatal,60.0
200965,0,Centro Educativo de Nivel Secundario N° 08 Dr. Luis Federico Leloir,-34.6024242122311,-58.3723990854815,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200431,0,Centro Educativo de Nivel Secundario N° 03,-34.6007470733945,-58.38547157675261,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201622,0,Centro Educativo de Nivel Secundario N° 26,-34.6062640874918,-58.382626259608706,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200197,0,Centro Educativo de Nivel Secundario N° 46,-34.602659686248,-58.373979579636895,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201722,0,Centro Educativo de Nivel Secundario N° 42,-34.6165626622457,-58.3854981853658,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201232,0,Esc. Técnica N° 19 Alejandro Volta,-34.6029586534175,-58.3908441690051,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
202495,0,UGEE N° 05 Bachillerato Popular de Adultos y Adolescentes Miguelito Pepe,-34.631384516290005,-58.3897991254151,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201285,0,Centro Educativo de Nivel Secundario N° 60,-34.6189990122597,-58.3741652987488,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200509,0,Esc. Técnica N° 12 Libertador Gral. José de San Martín,-34.5919205399087,-58.3772520701001,1,Ciudad Autonoma de Buenos Aires,Secundario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Estatal,39.0
203027,0,Esc. Superior de Educación Artística en Danza Aída Victoria Mastrazzi,-34.6049609717326,-58.377912847792,1,Ciudad Autonoma de Buenos Aires,Secundario Común - Superior No Universitario Común - Otros Servicios Educativos de la modalidad Común,Estatal,39.0
290005,0,Colegio Nacional de Buenos Aires,-34.610963821656,-58.373637110287504,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
201136,0,Colegio N° 02 Domingo Faustino Sarmiento,-34.593516971332,-58.384322454957896,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
200310,0,Centro Educativo de Nivel Secundario N° 12,-34.6148232730592,-58.3790699681925,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201624,0,Centro Educativo de Nivel Secundario N° 43,-34.613857482490396,-58.3771410388807,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200584,0,Inst. de Enseñanza Superior en Lenguas Vivas Juan Ramón Fernández,-34.5909190566175,-58.381392635131995,1,Ciudad Autonoma de Buenos Aires,"Primario, Secundario y Superior No Universitario Común",Estatal,39.0
201604,0,Centro Educativo de Nivel Secundario N° 11,-34.6212109491481,-58.3882451049191,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201457,0,Esc. de Educacion Media N° 06/01° Padre Carlos Mugica,-34.588027195245196,-58.3705827793951,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
200469,0,Esc. Politécnica Manuel Belgrano,-34.6118828076187,-58.3732370671068,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
200583,0,Esc. Técnica N° 01 Ing. Otto Krause,-34.6152487895436,-58.3687332525311,1,Ciudad Autonoma de Buenos Aires,Secundario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Estatal,39.0
200392,0,Centro Educativo de Nivel Secundario N° 41,-34.5839589965788,-58.368131696705504,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200963,0,Centro Educativo de Nivel Secundario N° 05 (sede),-34.6073196912664,-58.3802152316831,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200243,0,Centro Educativo de Nivel Secundario N° 62,-34.6073196912664,-58.3802152316831,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200538,0,Centro Educativo de Nivel Secundario N° 18,-34.622355505631496,-58.387818876378496,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200628,0,Colegio N° 01 Bernardino Rivadavia,-34.622355505631496,-58.387818876378496,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
201606,0,Esc. de Comercio N° 36 Isaac Halperin,-34.622355505631496,-58.387818876378496,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201245,0,Colegio N° 07 Juan Martín de Pueyrredon,-34.618787284837495,-58.375707839744905,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
201524,0,Esc. de Comercio N° 04 Baldomero Fernández Moreno,-34.6238996764503,-58.3742526659445,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
201281,0,Esc. de Comercio N° 27 Antártida Argentina,-34.6238996764503,-58.3742526659445,1,Ciudad Autonoma de Buenos Aires,Secundario Común,Estatal,39.0
200536,0,Esc. Normal Superior N° 03 Bernardino Rivadavia (sede),-34.622336940762,-58.372901934893996,1,Ciudad Autonoma de Buenos Aires,"Inicial, Primario, Secundario y Superior No Universitario Común",Estatal,39.0
201286,0,Centro Educativo de Nivel Secundario N° 54,-34.619873209869105,-58.3821836706146,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
202738,0,Centro Educativo de Nivel Secundario N° 90,-34.5930345614332,-58.377019629112304,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
202743,0,Programa Contexto de Encierro,-34.6106613535445,-58.36981755409779,1,Ciudad Autonoma de Buenos Aires,Primario y Secundario de Jóvenes y Adultos,Estatal,39.0
202845,0,UGEE N° 09 Bachillerato Popular de Adultos y Adolescentes Casa Abierta,-34.5799777798707,-58.38928628283521,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
202498,0,UGEE N° 08 Bachillerato Popular de Adultos y Adolescentes Darío Santillán,-34.618301536575,-58.384134058502504,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
201576,0,Centro Educativo de Nivel Secundario N° 36,-34.6175834808653,-58.376802703425895,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
202741,0,Centro Educativo de Nivel Secundario N° 313,-34.5935550536838,-58.3692411709535,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
202501,0,UGEE N° 07 Bachillerato Popular de Adultos y Adolescentes Paulo Freire,-34.617575157923305,-58.376945005932505,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
203014,0,UGEE Nº 19 Bachillerato Popular de Jóvenes y Adultos Voces de Latinoamérica,-34.619028314843,-58.3550300123423,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
203015,0,UGEE Nº 20 Bachillerato Popular de Jóvenes y Adultos Alberto Chejolan Huellas del Barrio 31,-34.583085254067605,-58.3795025398526,1,Ciudad Autonoma de Buenos Aires,Secundario de Jóvenes y Adultos,Estatal,39.0
200957,0,Inst. San Tarsicio,-34.5900543004312,-58.403396169226,2,Ciudad Autonoma de Buenos Aires,Secundario Común,Privado,34.0
200354,0,Inst. San Miguel,-34.5927711125873,-58.4004128228295,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0
200700,0,Inst. Champagnat,-34.5967637722128,-58.390048585011705,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0
201054,0,Inst. del Carmen,-34.5987679664604,-58.3925372396898,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0
200572,0,Inst. Padre Luis M. Etcheverry Boneo,-34.592663662191896,-58.3977938121128,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0
201507,0,Inst. Vocacional Argentino,-34.5931010351946,-58.408816914178104,2,Ciudad Autonoma de Buenos Aires,Secundario Común - Secundario de Jóvenes y Adultos,Privado,34.0
200922,0,Inst. Río de la Plata,-34.5907731382978,-58.40361188618179,2,Ciudad Autonoma de Buenos Aires,"Inicial, Primario y Secundario Común",Privado,34.0
